,orig_idx,input,expected_text,Problem type,expected_skills,valid,generated_text,generated_skills
147,237," Zum Beruf gehören auch ein <SoftSkill_C>grosses
</SoftSkill_C><SoftSkill_C>Einfühlungs-</SoftSkill_C> und <SoftSkill>Beobachtungsvermögen</SoftSkill> ebenso wie die <SoftSkill>Bereitschaft das eigene Handeln
zu reflektieren</SoftSkill> und ein <SoftSkill>ausgeprägtes Verantwortungsbewusstsein</SoftSkill>.",Zum Beruf gehören auch ein <SoftSkill>grosses Einfühlungsvermögen</SoftSkill> und <SoftSkill>grosses Beobachtungsvermögen</SoftSkill> ebenso wie die <SoftSkill>Bereitschaft das eigene Handeln zu reflektieren</SoftSkill> und ein <SoftSkill>ausgeprägtes Verantwortungsbewusstsein</SoftSkill>.,HOWA,"['grosses Einfühlungsvermögen', 'grosses Beobachtungsvermögen', 'Bereitschaft das eigene Handeln zu reflektieren', 'ausgeprägtes Verantwortungsbewusstsein']",1,Zum Beruf gehören auch ein SoftSkill>grosses Einfühlungsvermögen/SoftSkill> und SoftSkill>Beobachtungsvermögen/SoftSkill> ebenso wie die SoftSkill>Bereitschaft das eigene Handeln zu reflektieren/SoftSkill> und ein SoftSkill>ausgeprägtes Verantwortungsbewusstsein/SoftSkill>.,"['grosses Einfühlungsvermögen', 'Beobachtungsvermögen', 'Bereitschaft das eigene Handeln zu reflektieren', 'ausgeprägtes Verantwortungsbewusstsein']"
148,483," Naturwissenschaftliche Ausbildung (Master Degree)
Profunder Leistungsausweis im internationalen Produktmanagement
Praktische Marketingerfahrung von Vorteil
<SoftSkill_C>Kommunikations-</SoftSkill_C> und <SoftSkill>Präsentationsflair</SoftSkill> (e/d) sowie Projektmanagementerfahrung
<SoftSkill_C>Zielfokussierte</SoftSkill_C>, <SoftSkill_C>analytische Denk-</SoftSkill_C> und <SoftSkill>Handlungsweise</SoftSkill"," Naturwissenschaftliche Ausbildung (Master Degree)
Profunder Leistungsausweis im internationalen Produktmanagement
Praktische Marketingerfahrung von Vorteil
<SoftSkill>Kommunikationsflair</SoftSkill> und <SoftSkill>Präsentationsflair</SoftSkill> (e/d) sowie Projektmanagementerfahrung
<SoftSkill>Zielfokussierte Denkweise</SoftSkill>, <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill>",HMDC,"['Kommunikationsflair', 'Präsentationsflair', 'Zielfokussierte Denkweise', 'analytische Denkweise', 'handlungsweise']",1,"Naturwissenschaftliche Ausbildung (Master Degree) Profunder Leistungsausweis im internationalen Produktmanagement Praktische Marketingerfahrung von Vorteil SoftSkill>Kommunikationsflair/SoftSkill> und SoftSkill>Präsentationsflair/SoftSkill> (e/d) sowie Projektmanagementerfahrung SoftSkill>Zielfokussierte Denkweise und Handlungsweise/SoftSkill>, SoftSkill>analytische Denkweise und Handlungsweise/SoftSkill>","['Kommunikationsflair', 'Präsentationsflair', 'Zielfokussierte Denkweise und Handlungsweise', 'analytische Denkweise und Handlungsweise']"
149,939," <SoftSkill>Freude an praktischer Tätigkeit</SoftSkill> und am <SoftSkill_C>Kundenkontakt</SoftSkill_C>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill>Merkfähigkeit</SoftSkill>
<SoftSkill>Flexibilität</SoftSkill>
<SoftSkill>Selbständigkeit</SoftSkill>
<SoftSkill>Verantwortungsbewusstsein</SoftSkill>
<SoftSkill>Gute Konstitution</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill>
Interessiert?"," <SoftSkill>Freude an praktischer Tätigkeit</SoftSkill> und <SoftSkill>Freude an Kundenkontakt</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill>Merkfähigkeit</SoftSkill>
<SoftSkill>Flexibilität</SoftSkill>
<SoftSkill>Selbständigkeit</SoftSkill>
<SoftSkill>Verantwortungsbewusstsein</SoftSkill>
<SoftSkill>Gute Konstitution</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill>
Interessiert?",MWA,"['Freude an praktischer Tätigkeit', 'Freude an Kundenkontakt', 'Technisches Verständnis', 'Merkfähigkeit', 'Flexibilität', 'Selbständigkeit', 'Verantwortungsbewusstsein', 'Gute Konstitution', 'Teamplayer']",1,SoftSkill>Freude an praktischer Tätigkeit/SoftSkill> und SoftSkill>Freude an Kundenkontakt/SoftSkill> SoftSkill>Technisches Verständnis/SoftSkill> SoftSkill>Merkfähigkeit/SoftSkill> SoftSkill>Flexibilität/SoftSkill> SoftSkill>Selbständigkeit/SoftSkill> SoftSkill>Verantwortungsbewusstsein/SoftSkill> SoftSkill>Gute Konstitution/SoftSkill> SoftSkill>Teamplayer/SoftSkill> Interessiert?,"['Freude an praktischer Tätigkeit', 'Freude an Kundenkontakt', 'Technisches Verständnis', 'Merkfähigkeit', 'Flexibilität', 'Selbständigkeit', 'Verantwortungsbewusstsein', 'Gute Konstitution', 'Teamplayer']"
150,211,Wir suchen eine <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>belastbare Person</SoftSkill> mit <SoftSkill>strategischem Geschick</SoftSkill> und einem besonderen Interesse an Finanzflüssen und der Analyse quantitativer und statistischer Daten.,Wir suchen eine <SoftSkill>engagierte Person</SoftSkill> und <SoftSkill>belastbare Person</SoftSkill> mit <SoftSkill>strategischem Geschick</SoftSkill> und einem besonderen Interesse an Finanzflüssen und der Analyse quantitativer und statistischer Daten.,OWA,"['engagierte Person', 'belastbare Person', 'strategischem Geschick']",1,Wir suchen eine SoftSkill>engagierte Person/SoftSkill> und SoftSkill>belastbare Person/SoftSkill> mit SoftSkill>strategischem Geschick/SoftSkill> und einem besonderen Interesse an Finanzflüssen und der Analyse quantitativer und statistischer Daten.,"['engagierte Person', 'belastbare Person', 'strategischem Geschick']"
151,1374,Zudem haben Sie <SoftSkill>Freude an Präzisionsarbeit</SoftSkill> wie auch an <SoftSkill_C>räumlichem Vorstellungsvermögen</SoftSkill_C> und bringen <SoftSkill>technisches Verständnis</SoftSkill> sowie <SoftSkill>Durchhaltevermögen</SoftSkill> mit.,Zudem haben Sie <SoftSkill>Freude an Präzisionsarbeit</SoftSkill> wie auch <SoftSkill>Freude an räumlichem Vorstellungsvermögen</SoftSkill> und bringen <SoftSkill>technisches Verständnis</SoftSkill> sowie <SoftSkill>Durchhaltevermögen</SoftSkill> mit.,MWA,"['Freude an Präzisionsarbeit', 'Freude an räumlichem Vorstellungsvermögen', 'technisches Verständnis', 'Durchhaltevermögen']",1,Zudem haben Sie SoftSkill>Freude an Präzisionsarbeit/SoftSkill> wie auch SoftSkill>Freude an räumlichem Vorstellungsvermögen/SoftSkill> und bringen SoftSkill>technisches Verständnis/SoftSkill> sowie SoftSkill>Durchhaltevermögen/SoftSkill> mit.,"['Freude an Präzisionsarbeit', 'Freude an räumlichem Vorstellungsvermögen', 'technisches Verständnis', 'Durchhaltevermögen']"
152,383," Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill_C>Eigeninititiative</SoftSkill_C>, <SoftSkill_C>manuelles</SoftSkill_C> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.","  Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill>Eigeninititiative Geschick</SoftSkill>, <SoftSkill>manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.",MC,"['verantwortungsbewusstes Handeln', 'Eigeninititiative Geschick', 'manuelles Geschick', 'technisches Geschick', 'hohe Lernmotivation', 'starkes Engagement für den 2-Jährigen Studiengang']",1,"Sie zeigen SoftSkill>verantwortungsbewusstes Handeln/SoftSkill>, SoftSkill>Eigeninititiative/SoftSkill>, SoftSkill>manuelles Geschick/SoftSkill> und SoftSkill>technisches Geschick/SoftSkill> und bringen eine SoftSkill>hohe Lernmotivation/SoftSkill> und ein SoftSkill>starkes Engagement für den 2-Jährigen Studiengang/SoftSkill> mit.","['verantwortungsbewusstes Handeln', 'Eigeninititiative', 'manuelles Geschick', 'technisches Geschick', 'hohe Lernmotivation', 'starkes Engagement für den 2-Jährigen Studiengang']"
153,1392," Restaurationsfachfrau/-mann mit abgeschlossener Ausbildung
<SoftSkill>Gastgeber aus Leidenschaft</SoftSkill> mit <SoftSkill>Verkaufsflair</SoftSkill>
Deutschsprachig, Englisch von Vorteil
<SoftSkill>teamorientiert</SoftSkill>, <SoftSkill>selbstständig</SoftSkill>, <SoftSkill>flexibel</SoftSkill> und <SoftSkill>belastbar</SoftSkill>
<SoftSkill_C>Freude</SoftSkill_C> und Kenntnisse im Umgang mit Weinen"," Restaurationsfachfrau/-mann mit abgeschlossener Ausbildung
<SoftSkill>Gastgeber aus Leidenschaft</SoftSkill> mit <SoftSkill>Verkaufsflair</SoftSkill>
Deutschsprachig, Englisch von Vorteil
<SoftSkill>teamorientiert</SoftSkill>, <SoftSkill>selbstständig</SoftSkill>, <SoftSkill>flexibel</SoftSkill> und <SoftSkill>belastbar</SoftSkill>
<SoftSkill>Freude im Umgang mit Weinen</SoftSkill> und Kenntnisse im Umgang mit Weinen",MWA,"['Gastgeber aus Leidenschaft', 'Verkaufsflair', 'teamorientiert', 'selbstständig', 'flexibel', 'belastbar', 'Freude im Umgang mit Weinen']",1,"Restaurationsfachfrau/-mann mit abgeschlossener Ausbildung SoftSkill>Gastgeber aus Leidenschaft/SoftSkill> mit SoftSkill>Verkaufsflair/SoftSkill> Deutschsprachig, Englisch von Vorteil SoftSkill>teamorientiert/SoftSkill>, SoftSkill>selbstständig/SoftSkill>, SoftSkill>flexibel/SoftSkill> und SoftSkill>belastbar/SoftSkill> SoftSkill>Freude im Umgang mit Weinen/SoftSkill> und Kenntnisse im Umgang mit Weinen","['Gastgeber aus Leidenschaft', 'Verkaufsflair', 'teamorientiert', 'selbstständig', 'flexibel', 'belastbar', 'Freude im Umgang mit Weinen']"
154,1649,Haben Sie sowohl <SoftSkill>Freude an der umfassenden Beratung und Betreuung von Privat- und Gewerbe-kunden</SoftSkill> als auch an <SoftSkill_C>Führungsaufgaben</SoftSkill_C>?,Haben Sie sowohl <SoftSkill>Freude an der umfassenden Beratung und Betreuung von Privat- und Gewerbe-kunden</SoftSkill> als auch <SoftSkill>Freude an Führungsaufgaben</SoftSkill>?,MWA,"['Freude an der umfassenden Beratung und Betreuung von Privat- und Gewerbe-kunden', 'Freude an Führungsaufgaben']",1,Haben Sie sowohl SoftSkill>Freude an der umfassenden Beratung und Betreuung von Privat- und Gewerbe-kunden/SoftSkill> als auch SoftSkill>Freude an Führungsaufgaben/SoftSkill>?,"['Freude an der umfassenden Beratung und Betreuung von Privat- und Gewerbe-kunden', 'Freude an Führungsaufgaben']"
155,1801," •  <SoftSkill>überdurchschnittliches Engagement</SoftSkill> und <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill>proaktive Arbeitsweise</SoftSkill"," • <SoftSkill>überdurchschnittliches Engagement</SoftSkill> und <SoftSkill>selbständige Arbeitsweise</SoftSkill>, <SoftSkill>proaktive Arbeitsweise</SoftSkill>",OWA,"['überdurchschnittliches Engagement', 'selbständige Arbeitsweise', 'proaktive Arbeitsweise']",1,"• SoftSkill>überdurchschnittliches Engagement/SoftSkill> und SoftSkill>selbständige Arbeitsweise/SoftSkill>, SoftSkill>proaktive Arbeitsweise/SoftSkill>","['überdurchschnittliches Engagement', 'selbständige Arbeitsweise', 'proaktive Arbeitsweise']"
156,582,•  <SoftSkill_C>Stilsicheres</SoftSkill_C> und <SoftSkill>modisches Flair</SoftSkill> sowie <SoftSkill>sympathisches Auftreten</SoftSkill,<SoftSkill>Stilsicheres Flair</SoftSkill> und <SoftSkill>modisches Flair</SoftSkill> sowie <SoftSkill>sympathisches Auftreten</SoftSkill>,OWA,"['Stilsicheres Flair', 'modisches Flair', 'sympathisches Auftreten']",1,SoftSkill>Stilsicheres Flair/SoftSkill> und SoftSkill>modisches Flair/SoftSkill> sowie SoftSkill>sympathisches Auftreten/SoftSkill>,"['Stilsicheres Flair', 'modisches Flair', 'sympathisches Auftreten']"
157,1208," Dir bereitet die <SoftSkill>Arbeit im Team</SoftSkill>, die <SoftSkill_C>Warenpräsentation</SoftSkill_C> und <SoftSkill_C>-bewirtschaftung</SoftSkill_C> besonders Freude."," Dir bereitet die <SoftSkill>Arbeit im Team</SoftSkill>, die <SoftSkill>Warenpräsentation</SoftSkill> und <SoftSkill>-bewirtschaftung</SoftSkill> besonders Freude.",,"['Arbeit im Team', 'Warenpräsentation', '-bewirtschaftung']",1,"Dir bereitet die SoftSkill>Arbeit im Team/SoftSkill>, die SoftSkill>Warenpräsentation/SoftSkill> und SoftSkill>Warenbewirtschaftung/SoftSkill> besonders Freude.","['Arbeit im Team', 'Warenpräsentation', 'Warenbewirtschaftung']"
158,231," Sie sind eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>kontaktfreudige Person</SoftSkill>, welche <SoftSkill>sehr zuverlässig</SoftSkill> und <SoftSkill>flexibel ist</SoftSkill>."," Sie sind eine <SoftSkill>freundliche Person</SoftSkill>, <SoftSkill>aufgestellte Person</SoftSkill> und <SoftSkill>kontaktfreudige Person</SoftSkill>, welche <SoftSkill>sehr zuverlässig</SoftSkill> und <SoftSkill>flexibel ist</SoftSkill>.",MC,"['freundliche Person', 'aufgestellte Person', 'kontaktfreudige Person', 'sehr zuverlässig', 'flexibel ist']",1,"Sie sind eine SoftSkill>freundliche Person/SoftSkill>, SoftSkill>aufgestellte Person/SoftSkill> und SoftSkill>kontaktfreudige Person/SoftSkill>, welche SoftSkill>sehr zuverlässig ist/SoftSkill> und SoftSkill>flexibel ist/SoftSkill>.","['freundliche Person', 'aufgestellte Person', 'kontaktfreudige Person', 'sehr zuverlässig ist', 'flexibel ist']"
159,1000,•  <SoftSkill>Hohe Einsatzbereitschaft</SoftSkill> sowie <SoftSkill_C>ziel-</SoftSkill_C> und <SoftSkill>leistungsorientierte Arbeitsweise</SoftSkill,• <SoftSkill>Hohe Einsatzbereitschaft</SoftSkill> sowie <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> und <SoftSkill>leistungsorientierte Arbeitsweise</SoftSkill>,HOWA,"['Hohe Einsatzbereitschaft', 'zielorientierte Arbeitsweise', 'leistungsorientierte Arbeitsweise']",1,• SoftSkill>Hohe Einsatzbereitschaft/SoftSkill> sowie SoftSkill>zielorientierte Arbeitsweise/SoftSkill> und SoftSkill>leistungsorientierte Arbeitsweise/SoftSkill>,"['Hohe Einsatzbereitschaft', 'zielorientierte Arbeitsweise', 'leistungsorientierte Arbeitsweise']"
160,631," <SoftSkill>Interesse am Umgang mit Lebensmittel</SoftSkill>, insbesondere Fleisch
<SoftSkill>Freude am Zubereiten von Speisen</SoftSkill>
<SoftSkill>Sinn für Sauberkeit</SoftSkill> und <SoftSkill_C>Hygiene</SoftSkill_C>
<SoftSkill>Gesunde Konstitution</SoftSkill>
<SoftSkill>Kontaktfreude</SoftSkill>
Unser Angebot:"," <SoftSkill>Interesse am Umgang mit Lebensmittel</SoftSkill>, insbesondere Fleisch
<SoftSkill>Freude am Zubereiten von Speisen</SoftSkill>
<SoftSkill>Sinn für Sauberkeit</SoftSkill> und <SoftSkill>Sinn für Hygiene</SoftSkill>
<SoftSkill>Gesunde Konstitution</SoftSkill>
<SoftSkill>Kontaktfreude</SoftSkill>
Unser Angebot:",MWA,"['Interesse am Umgang mit Lebensmittel', 'Freude am Zubereiten von Speisen', 'Sinn für Sauberkeit', 'Sinn für Hygiene', 'Gesunde Konstitution', 'Kontaktfreude']",1,"SoftSkill>Interesse am Umgang mit Lebensmittel/SoftSkill>, insbesondere Fleisch SoftSkill>Freude am Zubereiten von Speisen/SoftSkill> SoftSkill>Sinn für Sauberkeit/SoftSkill> und SoftSkill>Sinn für Hygiene/SoftSkill> SoftSkill>Gesunde Konstitution/SoftSkill> SoftSkill>Kontaktfreude/SoftSkill> Unser Angebot:","['Interesse am Umgang mit Lebensmittel', 'Freude am Zubereiten von Speisen', 'Sinn für Sauberkeit', 'Sinn für Hygiene', 'Gesunde Konstitution', 'Kontaktfreude']"
161,1268," •  <SoftSkill>Ausgeprägtes unternehmerisches Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>, <SoftSkill>Begeisterungsfähigkeit</SoftSkill>, <SoftSkill>Eigeninitiative</SoftSkill> und die <SoftSkill>Fähigkeit, dein Team und unsere Kunden zu inspirieren</SoftSkill"," • <SoftSkill>Ausgeprägtes unternehmerisches Denken</SoftSkill> und <SoftSkill>Ausgeprägtes unternehmerisches Handeln</SoftSkill>, <SoftSkill>Begeisterungsfähigkeit</SoftSkill>, <SoftSkill>Eigeninitiative</SoftSkill> und die <SoftSkill>Fähigkeit, dein Team und unsere Kunden zu inspirieren</SoftSkill>",MWA,"['Ausgeprägtes unternehmerisches Denken', 'Ausgeprägtes unternehmerisches Handeln', 'Begeisterungsfähigkeit', 'Eigeninitiative', 'Fähigkeit, dein Team und unsere Kunden zu inspirieren']",1,"• SoftSkill>Ausgeprägtes unternehmerisches Denken/SoftSkill> und SoftSkill>Ausgeprägtes unternehmerisches Handeln/SoftSkill>, SoftSkill>Begeisterungsfähigkeit/SoftSkill>, SoftSkill>Eigeninitiative/SoftSkill> und die SoftSkill>Fähigkeit, dein Team und unsere Kunden zu inspirieren/SoftSkill>","['Ausgeprägtes unternehmerisches Denken', 'Ausgeprägtes unternehmerisches Handeln', 'Begeisterungsfähigkeit', 'Eigeninitiative', 'Fähigkeit, dein Team und unsere Kunden zu inspirieren']"
162,1961,Sie begeistern unsere anspruchsvollen Kunden mit Ihrer <SoftSkill_C>zuvorkommenden</SoftSkill_C> und <SoftSkill>kompetenten Beratung</SoftSkill>.,Sie begeistern unsere anspruchsvollen Kunden mit Ihrer <SoftSkill>zuvorkommenden Beratung</SoftSkill> und <SoftSkill>kompetenten Beratung</SoftSkill>.,OWA,"['zuvorkommenden Beratung', 'kompetenten Beratung']",1,Sie begeistern unsere anspruchsvollen Kunden mit Ihrer SoftSkill>zuvorkommenden Beratung/SoftSkill> und SoftSkill>kompetenten Beratung/SoftSkill>.,"['zuvorkommenden Beratung', 'kompetenten Beratung']"
163,1269," <SoftSkill>Unsere Kunden bedienen Sie freundlich</SoftSkill>, <SoftSkill_C>kompetent</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientiert</SoftSkill_C> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>."," <SoftSkill>Unsere Kunden bedienen Sie freundlich</SoftSkill>, <SoftSkill>unsere Kunden bedienen Sie kompetent</SoftSkill>, <SoftSkill>unsere Kunden bedienen Sie dienstleistungsorientiert</SoftSkill> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>.",MC,"['Unsere Kunden bedienen Sie freundlich', 'unsere Kunden bedienen Sie kompetent', 'unsere Kunden bedienen Sie dienstleistungsorientiert', 'bereit, sich fachlich weiter zu bilden']",1,"SoftSkill>Unsere Kunden bedienen Sie freundlich/SoftSkill>, SoftSkill>kompetent/SoftSkill>, SoftSkill>dienstleistungsorientiert/SoftSkill> und sind SoftSkill>bereit, sich fachlich weiter zu bilden/SoftSkill>.","['Unsere Kunden bedienen Sie freundlich', 'kompetent', 'dienstleistungsorientiert', 'bereit, sich fachlich weiter zu bilden']"
164,845,•  <SoftSkill_C>Angenehme</SoftSkill_C> und <SoftSkill>transparente Umgangsformen</SoftSkill> und <SoftSkill>Einschluss in ein Team</SoftSkill,<SoftSkill>Angenehme Umgangsformen</SoftSkill> und <SoftSkill>transparente Umgangsformen</SoftSkill> und <SoftSkill>Einschluss in ein Team</SoftSkill>,OWA,"['Angenehme Umgangsformen', 'transparente Umgangsformen', 'Einschluss in ein Team']",1,SoftSkill>Angenehme Umgangsformen/SoftSkill> und SoftSkill>transparente Umgangsformen/SoftSkill> und SoftSkill>Einschluss in ein Team/SoftSkill>,"['Angenehme Umgangsformen', 'transparente Umgangsformen', 'Einschluss in ein Team']"
165,1893," Dank Ihrer <SoftSkill_C>überzeugenden</SoftSkill_C>, <SoftSkill_C>gewinnbringenden</SoftSkill_C> und <SoftSkill>motivierenden Art</SoftSkill> erreichen Sie zusammen mit Ihrem Team (ca. 20 Mitarbeitende in 4 Agenturen) die operativen Ziele."," Dank Ihrer <SoftSkill>überzeugenden Art</SoftSkill>, <SoftSkill>gewinnbringenden Art</SoftSkill> und <SoftSkill>motivierenden Art</SoftSkill> erreichen Sie zusammen mit Ihrem Team (ca. 20 Mitarbeitende in 4 Agenturen) die operativen Ziele.",MC,"['überzeugenden Art', 'gewinnbringenden Art', 'motivierenden Art']",1,"Dank Ihrer SoftSkill>überzeugenden Art/SoftSkill>, SoftSkill>gewinnbringenden Art/SoftSkill> und SoftSkill>motivierenden Art/SoftSkill> erreichen Sie zusammen mit Ihrem Team (ca. 20 Mitarbeitende in 4 Agenturen) die operativen Ziele.","['überzeugenden Art', 'gewinnbringenden Art', 'motivierenden Art']"
166,289," Erfahrung und <SoftSkill>Freude im Umgang mit Handverpackungsarbeiten</SoftSkill>
<SoftSkill>Freundlichkeit</SoftSkill>, <SoftSkill>Pünktlichkeit</SoftSkill> und <SoftSkill>Selbstständigkeit</SoftSkill>
Zu Ihren Stärken gehören <SoftSkill_C>sauberes</SoftSkill_C> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>."," Erfahrung und <SoftSkill>Freude im Umgang mit Handverpackungsarbeiten</SoftSkill>
<SoftSkill>Freundlichkeit</SoftSkill>, <SoftSkill>Pünktlichkeit</SoftSkill> und <SoftSkill>Selbstständigkeit</SoftSkill>
Zu Ihren Stärken gehören <SoftSkill>sauberes Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>.



",OWA,"['Freude im Umgang mit Handverpackungsarbeiten', 'Freundlichkeit', 'Pünktlichkeit', 'Selbstständigkeit', 'sauberes Arbeiten', 'zuverlässiges Arbeiten']",1,"Erfahrung und SoftSkill>Freude im Umgang mit Handverpackungsarbeiten/SoftSkill> SoftSkill>Freundlichkeit/SoftSkill>, SoftSkill>Pünktlichkeit/SoftSkill> und SoftSkill>Selbstständigkeit/SoftSkill> Zu Ihren Stärken gehören SoftSkill>sauberes Arbeiten/SoftSkill> und SoftSkill>zuverlässiges Arbeiten/SoftSkill>.","['Freude im Umgang mit Handverpackungsarbeiten', 'Freundlichkeit', 'Pünktlichkeit', 'Selbstständigkeit', 'sauberes Arbeiten', 'zuverlässiges Arbeiten']"
167,1542," Sie überzeugen mit
Ihrem <SoftSkill_C>vernetzten</SoftSkill_C> und <SoftSkill>unternehmerischen Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>.",Sie überzeugen mit Ihrem <SoftSkill>vernetzten Denken</SoftSkill> und <SoftSkill>unternehmerischen Denken</SoftSkill> und <SoftSkill>unternehmerischen Handeln</SoftSkill>.,MDC,"['vernetzten Denken', 'unternehmerischen Denken', 'unternehmerischen Handeln']",1,Sie überzeugen mit Ihrem SoftSkill>vernetzten Denken/SoftSkill> und SoftSkill>unternehmerischen Denken/SoftSkill> und SoftSkill>vernetzten Handeln/SoftSkill>.,"['vernetzten Denken', 'unternehmerischen Denken', 'vernetzten Handeln']"
168,707,Wir suchen Sie als <SoftSkill_C>fachlich</SoftSkill_C> und <SoftSkill>menschlich überzeugende Person</SoftSkill> zur Verstärkung unseres Teams im Processing Center am Standort Reinach BL.,Wir suchen Sie als <SoftSkill>fachlich überzeugende Person</SoftSkill> und <SoftSkill>menschlich überzeugende Person</SoftSkill> zur Verstärkung unseres Teams im Processing Center am Standort Reinach BL.,MWA,"['fachlich überzeugende Person', 'menschlich überzeugende Person']",1,Wir suchen Sie als SoftSkill>fachlich überzeugende Person/SoftSkill> und SoftSkill>menschlich überzeugende Person/SoftSkill> zur Verstärkung unseres Teams im Processing Center am Standort Reinach BL.,"['fachlich überzeugende Person', 'menschlich überzeugende Person']"
169,233,•  <SoftSkill>Sinn für Sauberkeit</SoftSkill> und <SoftSkill_C>Ordnung</SoftSkill_C>,<SoftSkill>Sinn für Sauberkeit</SoftSkill> und <SoftSkill>Sinn für Ordnung</SoftSkill>.,MWA,"['Sinn für Sauberkeit', 'Sinn für Ordnung']",1,SoftSkill>Sinn für Sauberkeit/SoftSkill> und SoftSkill>Sinn für Ordnung/SoftSkill>.,"['Sinn für Sauberkeit', 'Sinn für Ordnung']"
170,1222,Der <SoftSkill>Kontakt mit Patienten macht Ihnen Spass</SoftSkill> und Sie sind eine <SoftSkill_C>zuvorkommende</SoftSkill_C> sowie <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill>.,Der <SoftSkill>Kontakt mit Patienten macht Ihnen Spass</SoftSkill> und Sie sind eine <SoftSkill>zuvorkommende Persönlichkeit</SoftSkill> sowie <SoftSkill>dienstleistungsorientierte Persönlichkeit</SoftSkill>.,OWA,"['Kontakt mit Patienten macht Ihnen Spass', 'zuvorkommende Persönlichkeit', 'dienstleistungsorientierte Persönlichkeit']",1,Der SoftSkill>Kontakt mit Patienten macht Ihnen Spass/SoftSkill> und Sie sind eine SoftSkill>zuvorkommende Persönlichkeit/SoftSkill> sowie SoftSkill>dienstleistungsorientierte Persönlichkeit/SoftSkill>.,"['Kontakt mit Patienten macht Ihnen Spass', 'zuvorkommende Persönlichkeit', 'dienstleistungsorientierte Persönlichkeit']"
171,1554," Zusammen mit Ihrem Team sorgen Sie für eine <SoftSkill_C>kompetente</SoftSkill_C>, <SoftSkill_C>zuvorkommende</SoftSkill_C> und <SoftSkill>freundliche Betreuung</SoftSkill> unserer internen wie auch externen Kunden und setzen Marktbearbeitungsmassnahmen um."," Zusammen mit Ihrem Team sorgen Sie für eine <SoftSkill>kompetente Betreuung</SoftSkill>, <SoftSkill>zuvorkommende Betreuung</SoftSkill> und <SoftSkill>freundliche Betreuung</SoftSkill> unserer internen wie auch externen Kunden und setzen Marktbearbeitungsmassnahmen um.",MC,"['kompetente Betreuung', 'zuvorkommende Betreuung', 'freundliche Betreuung']",1,"Zusammen mit Ihrem Team sorgen Sie für eine SoftSkill>kompetente Betreuung/SoftSkill>, SoftSkill>zuvorkommende Betreuung/SoftSkill> und SoftSkill>freundliche Betreuung/SoftSkill> unserer internen wie auch externen Kunden und setzen Marktbearbeitungsmassnahmen um.","['kompetente Betreuung', 'zuvorkommende Betreuung', 'freundliche Betreuung']"
172,1318," Als Person sind Sie <SoftSkill>repräsentativ im Kundenkontakt</SoftSkill>, <SoftSkill>kommunikativ</SoftSkill>, <SoftSkill_C>lösungs-</SoftSkill_C> und <SoftSkill>kundenorientiert</SoftSkill>."," Als Person sind Sie <SoftSkill>repräsentativ im Kundenkontakt</SoftSkill>, <SoftSkill>kommunikativ</SoftSkill>, <SoftSkill>lösungsorientiert im Kundenkontakt</SoftSkill> und <SoftSkill>kundenorientiert</SoftSkill>.",HOWA,"['repräsentativ im Kundenkontakt', 'kommunikativ', 'lösungsorientiert im Kundenkontakt', 'kundenorientiert']",1,"Als Person sind Sie SoftSkill>repräsentativ im Kundenkontakt/SoftSkill>, SoftSkill>kommunikativ/SoftSkill>, SoftSkill>lösungsorientiert/SoftSkill> und SoftSkill>kundenorientiert/SoftSkill>.","['repräsentativ im Kundenkontakt', 'kommunikativ', 'lösungsorientiert', 'kundenorientiert']"
