idx,input,generated_text,expected_text,wrong GPT3,Problem type,USAGE FLAG
357," Ihre Tätigkeit beinhaltet eine rege telefonische und <SoftSkill_C>schriftliche</SoftSkill_C> und <SoftSkill>dienstleistungsorientierte Kommunikation</SoftSkill> in Deutsch und Französisch, falls möglich auch in Italienisch. ->"," Ihre Tätigkeit beinhaltet eine rege telefonische und <SoftSkill>schriftliche Kommunikation</SoftSkill> und <SoftSkill>dienstleistungsorientierte Kommunikation</SoftSkill> in Deutsch und Französisch, falls möglich auch in Italienisch."," Ihre Tätigkeit beinhaltet eine rege telefonische und <SoftSkill>schriftliche Kommunikation</SoftSkill> und <SoftSkill>dienstleistungsorientierte Kommunikation</SoftSkill> in Deutsch und Französisch, falls möglich auch in Italienisch.",1,OWA,1
358," Sie finden bei uns eine abwechslungsreiche Tätigkeit, wo Sie Ihre <SoftSkill_C>fachlichen</SoftSkill_C> und <SoftSkill>menschlichen Qualitäten</SoftSkill> voll einbringen können. ->"," Sie finden bei uns eine abwechslungsreiche Tätigkeit, wo Sie Ihre <SoftSkill>fachlichen Qualitäten</SoftSkill> und <SoftSkill>menschlichen Qualitäten</SoftSkill> voll einbringen können."," Sie finden bei uns eine abwechslungsreiche Tätigkeit, wo Sie Ihre <SoftSkill>fachlichen Qualitäten</SoftSkill> und <SoftSkill>menschlichen Qualitäten</SoftSkill> voll einbringen können.",1,OWA,1
359,Zur Unterstützung unseres motivierten Teams in Zürich-Altstetten suchen wir per sofort oder nach Vereinbarung eine <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>technisch versierte Persönlichkeit</SoftSkill>. ->,Zur Unterstützung unseres motivierten Teams in Zürich-Altstetten suchen wir per sofort oder nach Vereinbarung eine <SoftSkill>selbständige Persönlichkeit</SoftSkill> und <SoftSkill>technisch versierte Persönlichkeit</SoftSkill>.,Zur Unterstützung unseres motivierten Teams in Zürich-Altstetten suchen wir per sofort oder nach Vereinbarung eine <SoftSkill>selbständige Persönlichkeit</SoftSkill> und <SoftSkill>technisch versierte Persönlichkeit</SoftSkill>.,1,OWA,1
360," Ihr <SoftSkill>Sinn für Kommunikation</SoftSkill> und Ihr <SoftSkill>offenes Ohr</SoftSkill> erlauben Ihnen, ein <SoftSkill>Team zu führen</SoftSkill> und zu <SoftSkill_C>motivieren</SoftSkill_C>. ->"," Ihr <SoftSkill>Sinn für Kommunikation</SoftSkill> und Ihr <SoftSkill>offenes Ohr</SoftSkill> erlauben Ihnen, ein <SoftSkill>Team zu führen</SoftSkill> und <SoftSkill>ein Team zu motivieren</SoftSkill>."," Ihr <SoftSkill>Sinn für Kommunikation</SoftSkill> und Ihr <SoftSkill>offenes Ohr</SoftSkill> erlauben Ihnen, ein <SoftSkill>Team zu führen</SoftSkill> und <SoftSkill>ein Team zu motivieren</SoftSkill>.",1,MWA,1
361,Sie sollten über ein <SoftSkill>hohes Mass an Flexibilität</SoftSkill> und <SoftSkill>Anpassungsfähigkeit</SoftSkill> verfügen und sich <SoftSkill_C>selbstständiges</SoftSkill_C> und <SoftSkill>exaktes Arbeiten gewohnt</SoftSkill> sein. ->,Sie sollten über ein <SoftSkill>hohes Mass an Flexibilität</SoftSkill> und <SoftSkill>Anpassungsfähigkeit</SoftSkill> verfügen und sich <SoftSkill>selbstständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>exaktes Arbeiten gewohnt</SoftSkill> sein.,Sie sollten über ein <SoftSkill>hohes Mass an Flexibilität</SoftSkill> und <SoftSkill>Anpassungsfähigkeit</SoftSkill> verfügen und sich <SoftSkill>selbstständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>exaktes Arbeiten gewohnt</SoftSkill> sein.,1,MWA,1
362," <SoftSkill>Freude an der Metallbearbeitung von Hand</SoftSkill> und mit Maschinen
<SoftSkill>Freude an praktischer Arbeit</SoftSkill>
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill> ->"," <SoftSkill>Freude an der Metallbearbeitung von Hand</SoftSkill> und mit Maschinen
<SoftSkill>Freude an praktischer Arbeit</SoftSkill>
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill>"," <SoftSkill>Freude an der Metallbearbeitung von Hand</SoftSkill> und mit Maschinen
<SoftSkill>Freude an praktischer Arbeit</SoftSkill>
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Technisches Verständnis</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>
<SoftSkill>Teamplayer</SoftSkill>",1,OWA,1
363,•  <SoftSkill_C>Zuverlässige</SoftSkill_C> und <SoftSkill>pflichtbewusste Arbeitsweise</SoftSkill> ->,<SoftSkill>Zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>pflichtbewusste Arbeitsweise</SoftSkill>,<SoftSkill>Zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>pflichtbewusste Arbeitsweise</SoftSkill>,1,OWA,1
364," Sie <SoftSkill>arbeiten sauber</SoftSkill>, <SoftSkill_C>ordentlich</SoftSkill_C> und <SoftSkill_C>zuverlässig</SoftSkill_C>. ->"," Sie <SoftSkill>arbeiten sauber</SoftSkill>, <SoftSkill>arbeiten ordentlich</SoftSkill> und <SoftSkill>arbeiten zuverlässig</SoftSkill>."," Sie <SoftSkill>arbeiten sauber</SoftSkill>, <SoftSkill>arbeiten ordentlich</SoftSkill> und <SoftSkill>arbeiten zuverlässig</SoftSkill>.",1,MC,1
365," Teilweise Wochenendeinsätze
<SoftSkill>Freundliche Persönlichkeit</SoftSkill>, <SoftSkill>gepflegtes Erscheinungsbild</SoftSkill>, <SoftSkill>flexibel</SoftSkill>, <SoftSkill>belastbar</SoftSkill>, <SoftSkill>teamfähig</SoftSkill>
<SoftSkill_C>Selbständige</SoftSkill_C> und <SoftSkill>saubere Arbeitsweise</SoftSkill>
Geübter Umgang mit internen Kommunikationsmitteln, um die Einsätze zu verwalten (Buchungstool, E-Mail) ->"," Teilweise Wochenendeinsätze
<SoftSkill>Freundliche Persönlichkeit</SoftSkill>, <SoftSkill>gepflegtes Erscheinungsbild</SoftSkill>, <SoftSkill>flexibel</SoftSkill>, <SoftSkill>belastbar</SoftSkill>, <SoftSkill>teamfähig</SoftSkill>
<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>saubere Arbeitsweise</SoftSkill>
Geübter Umgang mit internen Kommunikationsmitteln, um die Einsätze zu verwalten (Buchungstool, E-Mail)"," Teilweise Wochenendeinsätze
<SoftSkill>Freundliche Persönlichkeit</SoftSkill>, <SoftSkill>gepflegtes Erscheinungsbild</SoftSkill>, <SoftSkill>flexibel</SoftSkill>, <SoftSkill>belastbar</SoftSkill>, <SoftSkill>teamfähig</SoftSkill>
<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>saubere Arbeitsweise</SoftSkill>
Geübter Umgang mit internen Kommunikationsmitteln, um die Einsätze zu verwalten (Buchungstool, E-Mail)",1,OWA,1
366,•  <SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill_C>unregelmässig zu Arbeiten</SoftSkill_C> ->,<SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill>Bereitschaft unregelmässig zu Arbeiten</SoftSkill>.,<SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill>Bereitschaft unregelmässig zu Arbeiten</SoftSkill>.,1,OWA,1
367,•  <SoftSkill_C>Hohes Kommunikations-</SoftSkill_C> und <SoftSkill>Verhandlungsgeschick</SoftSkill> ->,<SoftSkill>Hohes Kommunikationsgeschick</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>,<SoftSkill>Hohes Kommunikationsgeschick</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>,1,HOWA,1
368," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill_C>Warenbewirtschaftung</SoftSkill_C> mit. ->"," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill>Freude an der Warenbewirtschaftung</SoftSkill> mit."," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill>Freude an der Warenbewirtschaftung</SoftSkill> mit.",1,MWA,1
369," Sie verfügen über ein <SoftSkill_C>hohes Qualitäts-</SoftSkill_C> und <SoftSkill>Verantwor- tungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken. ->"," Sie verfügen über ein <SoftSkill>hohes Qualitätsbewusstsein</SoftSkill> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken."," Sie verfügen über ein <SoftSkill>hohes Qualitätsbewusstsein</SoftSkill> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken.",1,HOWA,1
370,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill_C>Kommunikations-Technologie</SoftSkill_C> ->,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>Freude am Umgang mit Kommunikations-Technologie</SoftSkill>,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>Freude am Umgang mit Kommunikations-Technologie</SoftSkill>,1,MWA,1
371," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und zu <SoftSkill_C>verstehen</SoftSkill_C>. ->"," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und <SoftSkill>in der Lage, Pläne zu verstehen</SoftSkill>."," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und <SoftSkill>in der Lage, Pläne zu verstehen</SoftSkill>.",1,MWA,1
372,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill_C>Zuweisern</SoftSkill_C>. ->,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill>wertschätzender Umgang mit Zuweisern</SoftSkill>.,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill>wertschätzender Umgang mit Zuweisern</SoftSkill>.,1,MWA,1
373," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill_C>an Teamarbeit</SoftSkill_C>, bestenfalls verfügen Sie über Unterrichtserfahrung. ->"," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill>Freunde an Teamarbeit</SoftSkill>, bestenfalls verfügen Sie über Unterrichtserfahrung."," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill>Freunde an Teamarbeit</SoftSkill>, bestenfalls verfügen Sie über Unterrichtserfahrung.",1,MWA,1
374," Sie sind <SoftSkill_C>dienstleistungs-</SoftSkill_C> sowie
<SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>. ->",Sie sind <SoftSkill>dienstleistungsorientiert</SoftSkill> sowie <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>.,Sie sind <SoftSkill>dienstleistungsorientiert</SoftSkill> sowie <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>.,1,HOWA,1
375," •  <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill_C>aktiv in die Führung der Abteilung einzubringen</SoftSkill_C> ->"," • <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill>aktiv in die Führung der Abteilung einzubringen</SoftSkill>"," • <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill>aktiv in die Führung der Abteilung einzubringen</SoftSkill>",1,NONE,1
376,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill_C>speditiv</SoftSkill_C> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>. ->,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill>speditiv arbeiten</SoftSkill> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>.,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill>speditiv arbeiten</SoftSkill> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>.,1,OWA,1
377," Sie sind sich <SoftSkill_C>gewohnt</SoftSkill_C>, <SoftSkill_C>sorgfältig</SoftSkill_C> und <SoftSkill>absolut zuverlässig zu arbeiten</SoftSkill>. ->"," Sie sind sich <SoftSkill>gewohnt, sorgfältig und absolut zuverlässig zu arbeiten</SoftSkill>."," Sie sind sich <SoftSkill>gewohnt</SoftSkill>, <SoftSkill>sorgfältig zu arbeiten</SoftSkill>und <SoftSkill>absolut zuverlässig zu arbeiten</SoftSkill>.",0,MDC,1
378," Unser
Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill>einsatzfreudige Art</SoftSkill>. ->"," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill>offene Art</SoftSkill>, <SoftSkill>einsatzfreudige Art</SoftSkill>."," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill>offene Art</SoftSkill>, <SoftSkill>einsatzfreudige Art</SoftSkill>.",1,OWA,1
379,<SoftSkill_C>Ganzheitliche Denk-</SoftSkill_C> und <SoftSkill>Handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill> ->,<SoftSkill>Ganzheitliche Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill>,<SoftSkill>Ganzheitliche Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill>,1,HOWA,1
380,Des Weiteren beweisen Sie <SoftSkill_C>Fertigkeit</SoftSkill_C> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>. ->,Des Weiteren beweisen Sie <SoftSkill>Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>.,Des Weiteren beweisen Sie <SoftSkill>Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>.,1,MWA,1
381," Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill_C>initiative</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>. ->","  Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>.","  Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>.",1,MC,1
382," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill_C>Gäste-</SoftSkill_C> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill> ->"," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill>Gästeorientiertes Arbeiten</SoftSkill> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill>"," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill>Gästeorientiertes Arbeiten</SoftSkill> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill>",1,HOWA,1
383," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill_C>erfolgsorientierte</SoftSkill_C> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>. ->"," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill>erfolgsorientierte Arbeitsweise</SoftSkill> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>."," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill>erfolgsorientierte Arbeitsweise</SoftSkill> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>.",1,OWA,1
384," Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill_C>Eigeninititiative</SoftSkill_C>, <SoftSkill_C>manuelles</SoftSkill_C> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit. ->","  Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill>Eigeninititiative</SoftSkill>, <SoftSkill>manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.","  Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill>Eigeninititiative</SoftSkill>, <SoftSkill>manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.",1,MC,1
385,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill_C>kompetent</SoftSkill_C>. ->,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill>berätst diese kompetent</SoftSkill>.,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill>berätst diese kompetent</SoftSkill>.,1,MWA,1
386," •  <SoftSkill_C>Sicheres</SoftSkill_C> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> ->"," • <SoftSkill>Sicheres Auftreten</SoftSkill> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>"," • <SoftSkill>Sicheres Auftreten</SoftSkill> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>",1,MDC,1
387," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill_C>analytische</SoftSkill_C> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>. ->"," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>."," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>.",1,MC,1
388," Dazu verfügst Du über die nötigen Fachkenntnisse und Deine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>zuvorkommende</SoftSkill_C> und <SoftSkill>hilfsbereite Art</SoftSkill> unterstützt Dich dabei. ->"," Dazu verfügst Du über die nötigen Fachkenntnisse und Deine <SoftSkill>freundliche Art</SoftSkill>, <SoftSkill>zuvorkommende Art</SoftSkill> und <SoftSkill>hilfsbereite Art</SoftSkill> unterstützt Dich dabei."," Dazu verfügst Du über die nötigen Fachkenntnisse und Deine <SoftSkill>freundliche Art</SoftSkill>, <SoftSkill>zuvorkommende Art</SoftSkill> und <SoftSkill>hilfsbereite Art</SoftSkill> unterstützt Dich dabei.",1,MC,1
