idx,input,expected_text,generated_text,input_skills_all,expected_skills_all,generated_skills_all,num_skills_all,num_gen_skills_all,percent_skills_match_all,num_skills_match_all,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL,Problem type
269,Zur Verstärkung dieses Teams mit Arbeitsort St.Gallen suchen wir eine <SoftSkill_C>selbständig agierende</SoftSkill_C> und <SoftSkill>konzeptionell starke Persönlichkeit</SoftSkill> als Business-Analyst HR-Strategie (w/m 80-100%). ->,Zur Verstärkung dieses Teams mit Arbeitsort St.Gallen suchen wir eine <SoftSkill>selbständig agierende Persönlichkeit</SoftSkill> und <SoftSkill>konzeptionell starke Persönlichkeit</SoftSkill> als Business-Analyst HR-Strategie (w/m 80-100%).,Zur Verstärkung dieses Teams mit Arbeitsort St.Gallen suchen wir eine <SoftSkill>selbständig agierende Persönlichkeit</SoftSkill> und <SoftSkill>konzeptionell starke Persönlichkeit</SoftSkill> als Business-Analyst HR-Strategie (w/m 80-100%).,"['selbständig agierende', 'konzeptionell starke Persönlichkeit']","['selbständig agierende Persönlichkeit', 'konzeptionell starke Persönlichkeit']","['selbständig agierende Persönlichkeit', 'konzeptionell starke Persönlichkeit']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
270," Die Anforderungen:
Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein <SoftSkill_C>ausgeprägtes logisches</SoftSkill_C>, <SoftSkill_C>mathematisches</SoftSkill_C> und <SoftSkill_C>vernetztes Denk-</SoftSkill_C> und <SoftSkill>Vorstellungsvermögen</SoftSkill>. ->"," Die Anforderungen:
Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein <SoftSkill>ausgeprägtes logisches Denkvermögen</SoftSkill>, <SoftSkill>mathematisches Vorstellungsvermögen</SoftSkill> und <SoftSkill>vernetztes Denkvermögen</SoftSkill> und <SoftSkill>Vorstellungsvermögen</SoftSkill>."," Die Anforderungen:
Sie verfügen über eine abgeschlossene Berufsausbildung sowie über ein <SoftSkill>ausgeprägtes logisches Denkvermögen</SoftSkill>, <SoftSkill>mathematisches Vorstellungsvermögen</SoftSkill> und <SoftSkill>vernetztes Denkvermögen</SoftSkill> und <SoftSkill>Vorstellungsvermögen</SoftSkill>.","['ausgeprägtes logisches', 'mathematisches', 'vernetztes Denk-', 'Vorstellungsvermögen']","['ausgeprägtes logisches Denkvermögen', 'mathematisches Vorstellungsvermögen', 'vernetztes Denkvermögen', 'Vorstellungsvermögen']","['ausgeprägtes logisches Denkvermögen', 'mathematisches Vorstellungsvermögen', 'vernetztes Denkvermögen', 'Vorstellungsvermögen']",4,4,100.0,4.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.74999999625,0.999999995,1.0,0,False,HMDC
271," Sie <SoftSkill>suchen stets nach Lösungen im Interesse aller Beteiligten</SoftSkill>, <SoftSkill>partizipieren rege an der Erarbeitung gemeinsamer Ziele</SoftSkill> und <SoftSkill_C>begeistern</SoftSkill_C> sowie <SoftSkill>überraschen das Gegenüber mit Zusatzleistungen</SoftSkill>. ->"," Sie <SoftSkill>suchen stets nach Lösungen im Interesse aller Beteiligten</SoftSkill>, <SoftSkill>partizipieren rege an der Erarbeitung gemeinsamer Ziele</SoftSkill> und <SoftSkill>begeistern das Gegenüber mit Zusatzleistungen</SoftSkill> sowie <SoftSkill>überraschen das Gegenüber mit Zusatzleistungen</SoftSkill>."," Sie <SoftSkill>suchen stets nach Lösungen im Interesse aller Beteiligten</SoftSkill>, <SoftSkill>partizipieren rege an der Erarbeitung gemeinsamer Ziele</SoftSkill> und <SoftSkill>begeistern</SoftSkill> sowie <SoftSkill>überraschen das Gegenüber mit Zusatzleistungen</SoftSkill>.","['suchen stets nach Lösungen im Interesse aller Beteiligten', 'partizipieren rege an der Erarbeitung gemeinsamer Ziele', 'begeistern', 'überraschen das Gegenüber mit Zusatzleistungen']","['suchen stets nach Lösungen im Interesse aller Beteiligten', 'partizipieren rege an der Erarbeitung gemeinsamer Ziele', 'begeistern das Gegenüber mit Zusatzleistungen', 'überraschen das Gegenüber mit Zusatzleistungen']","['suchen stets nach Lösungen im Interesse aller Beteiligten', 'partizipieren rege an der Erarbeitung gemeinsamer Ziele', 'begeistern', 'überraschen das Gegenüber mit Zusatzleistungen']",4,4,75.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 0.2, 'f': 0.33333333055555564}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.2, 'f': 0.33333333055555564}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 0.0301973834223185, 1.0]",0.8333333288888889,0.74999999625,0.8333333288888889,0.7575493458555796,35,False,MWA
272," Ihre <SoftSkill>Arbeitsweise ist zielorientiert</SoftSkill>, <SoftSkill>gewissenhaft</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>. ->"," Ihre <SoftSkill>Arbeitsweise ist zielorientiert</SoftSkill>, <SoftSkill>ihre Arbeitsweise ist gewissenhaft</SoftSkill> und <SoftSkill>ihre Arbeitsweise ist genau</SoftSkill>."," Ihre <SoftSkill>Arbeitsweise ist zielorientiert</SoftSkill>, <SoftSkill>gewissenhaft</SoftSkill> und <SoftSkill>genau</SoftSkill>.","['Arbeitsweise ist zielorientiert', 'gewissenhaft', 'genau']","['Arbeitsweise ist zielorientiert', 'ihre Arbeitsweise ist gewissenhaft', 'ihre Arbeitsweise ist genau']","['Arbeitsweise ist zielorientiert', 'gewissenhaft', 'genau']",3,3,33.33333333333333,1.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}}], [{'rouge-1': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}}]]","[1.0, 0.15987974607969388, 0.012277339903068436]",0.5999999962000001,0.3333333316666667,0.5999999962000001,0.3907190286609208,44,False,MC
273," Sie sind eine <SoftSkill>unternehmerisch denkende Persönlichkeit</SoftSkill>, welche <SoftSkill>offen auf Menschen zugehen kann</SoftSkill> und <SoftSkill>in der Lage ist ein Netzwerk zu pflegen</SoftSkill> und <SoftSkill_C>stetig auszubauen</SoftSkill_C>. ->"," Sie sind eine <SoftSkill>unternehmerisch denkende Persönlichkeit</SoftSkill>, welche <SoftSkill>offen auf Menschen zugehen kann</SoftSkill> und <SoftSkill>in der Lage ist ein Netzwerk zu pflegen</SoftSkill> und <SoftSkill>in der Lage ist ein Netzwerk stetig auszubauen</SoftSkill>."," Sie sind eine <SoftSkill>unternehmerisch denkende Persönlichkeit</SoftSkill>, welche <SoftSkill>offen auf Menschen zugehen kann</SoftSkill> und <SoftSkill>in der Lage ist ein Netzwerk zu pflegen</SoftSkill> und <SoftSkill>stetig auszubauen</SoftSkill>.","['unternehmerisch denkende Persönlichkeit', 'offen auf Menschen zugehen kann', 'in der Lage ist ein Netzwerk zu pflegen', 'stetig auszubauen']","['unternehmerisch denkende Persönlichkeit', 'offen auf Menschen zugehen kann', 'in der Lage ist ein Netzwerk zu pflegen', 'in der Lage ist ein Netzwerk stetig auszubauen']","['unternehmerisch denkende Persönlichkeit', 'offen auf Menschen zugehen kann', 'in der Lage ist ein Netzwerk zu pflegen', 'stetig auszubauen']",4,4,75.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-2': {'r': 1.0, 'p': 0.14285714285714285, 'f': 0.24999999781250004}, 'rouge-l': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}}]]","[1.0, 1.0, 1.0, 0.18161206951414094]",0.84999999545,0.812499995703125,0.84999999545,0.7954030173785352,29,False,MWA
274," •  <SoftSkill_C>Ausgeprägte Sozial-</SoftSkill_C> und <SoftSkill>Führungskompetenz</SoftSkill> in Kombination mit <SoftSkill_C>Organisations-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>
(<SoftSkill>Überzeugungskraft</SoftSkill> sowie <SoftSkill>Verhandlungsgeschick</SoftSkill> ->"," • <SoftSkill>Ausgeprägte Sozialkompetenz</SoftSkill> und <SoftSkill>Führungskompetenz</SoftSkill> in Kombination mit <SoftSkill>Organisationsfähigkeiten</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>
(<SoftSkill>Überzeugungskraft</SoftSkill> sowie <SoftSkill>Verhandlungsgeschick</SoftSkill>"," • <SoftSkill>Ausgeprägte Sozialkompetenz</SoftSkill> und <SoftSkill>Führungskompetenz</SoftSkill> in Kombination mit <SoftSkill>Organisationskompetenz</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>
(<SoftSkill>Überzeugungskraft</SoftSkill> sowie <SoftSkill>Verhandlungsgeschick</SoftSkill>","['Ausgeprägte Sozial-', 'Führungskompetenz', 'Organisations-', 'Kommunikationsfähigkeiten', 'Überzeugungskraft', 'Verhandlungsgeschick']","['Ausgeprägte Sozialkompetenz', 'Führungskompetenz', 'Organisationsfähigkeiten', 'Kommunikationsfähigkeiten', 'Überzeugungskraft', 'Verhandlungsgeschick']","['Ausgeprägte Sozialkompetenz', 'Führungskompetenz', 'Organisationskompetenz', 'Kommunikationsfähigkeiten', 'Überzeugungskraft', 'Verhandlungsgeschick']",6,6,83.33333333333334,5.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 0.5882443128784921, 1.0, 1.0, 1.0]",0.8333333291666666,0.16666666583333334,0.8333333291666666,0.9313740521464154,8,False,HMDC
275," Sie <SoftSkill>kommunizieren stets angemessen</SoftSkill>, <SoftSkill_C>ehrlich</SoftSkill_C> sowie <SoftSkill_C>transparent</SoftSkill_C>, <SoftSkill>unterstützen ein wohlwollendes Gesprächsklima</SoftSkill> und zeichnen sich als <SoftSkill>Teamplayer</SoftSkill> aus. ->"," Sie <SoftSkill>kommunizieren stets angemessen</SoftSkill>, <SoftSkill>kommunizieren stets ehrlich</SoftSkill> sowie <SoftSkill>kommunizieren stets transparent</SoftSkill>, <SoftSkill>unterstützen ein wohlwollendes Gesprächsklima</SoftSkill> und zeichnen sich als <SoftSkill>Teamplayer</SoftSkill> aus."," Sie <SoftSkill>kommunizieren stets angemessen</SoftSkill>, <SoftSkill>kommunizieren ehrlich</SoftSkill> sowie <SoftSkill>kommunizieren transparent</SoftSkill>, <SoftSkill>unterstützen ein wohlwollendes Gesprächsklima</SoftSkill> und zeichnen sich als <SoftSkill>Teamplayer</SoftSkill> aus.","['kommunizieren stets angemessen', 'ehrlich', 'transparent', 'unterstützen ein wohlwollendes Gesprächsklima', 'Teamplayer']","['kommunizieren stets angemessen', 'kommunizieren stets ehrlich', 'kommunizieren stets transparent', 'unterstützen ein wohlwollendes Gesprächsklima', 'Teamplayer']","['kommunizieren stets angemessen', 'kommunizieren ehrlich', 'kommunizieren transparent', 'unterstützen ein wohlwollendes Gesprächsklima', 'Teamplayer']",5,5,60.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 0.6666666666666666, 'f': 0.7999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.6666666666666666, 'f': 0.7999999952000001}}], [{'rouge-1': {'r': 1.0, 'p': 0.6666666666666666, 'f': 0.7999999952000001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.6666666666666666, 'f': 0.7999999952000001}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 0.7198756070055867, 0.7596173300540716, 1.0, 1.0]",0.9199999950800001,0.399999998,0.9199999950800001,0.8958985874119317,12,False,MC
276," Sie <SoftSkill_C>lieben</SoftSkill_C> und <SoftSkill>leben den Kontakt zu Kunden</SoftSkill>, <SoftSkill>treffen rasche Entscheidungen</SoftSkill> und <SoftSkill>entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter</SoftSkill>. ->"," Sie <SoftSkill>lieben den Kontakt zu Kunden</SoftSkill> und <SoftSkill>leben den Kontakt zu Kunden</SoftSkill>, <SoftSkill>treffen rasche Entscheidungen</SoftSkill> und <SoftSkill>entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter</SoftSkill>."," Sie <SoftSkill>lieben den Kontakt zu Kunden</SoftSkill> und <SoftSkill>leben den Kontakt zu Kunden</SoftSkill>, <SoftSkill>treffen rasche Entscheidungen</SoftSkill> und <SoftSkill>entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter</SoftSkill>.","['lieben', 'leben den Kontakt zu Kunden', 'treffen rasche Entscheidungen', 'entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter']","['lieben den Kontakt zu Kunden', 'leben den Kontakt zu Kunden', 'treffen rasche Entscheidungen', 'entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter']","['lieben den Kontakt zu Kunden', 'leben den Kontakt zu Kunden', 'treffen rasche Entscheidungen', 'entwicklen sich, Ihr Team und Ihr Businessbereich stetig weiter']",4,4,100.0,4.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
277," Sie überzeugen mit einem <SoftSkill>sicheren Auftreten</SoftSkill>, <SoftSkill>gesundem Durchsetzungsvermögen</SoftSkill> und Ihrer <SoftSkill>Fähigkeit, Menschen zu begeistern</SoftSkill> und zu <SoftSkill_C>motivieren</SoftSkill_C>. ->"," Sie überzeugen mit einem <SoftSkill>sicheren Auftreten</SoftSkill>, <SoftSkill>gesundem Durchsetzungsvermögen</SoftSkill> und Ihrer <SoftSkill>Fähigkeit, Menschen zu begeistern</SoftSkill> und ihrer <SoftSkill>Fähigkeit, Menschen zu motivieren</SoftSkill>."," Sie überzeugen mit einem <SoftSkill>sicheren Auftreten</SoftSkill>, <SoftSkill>gesundem Durchsetzungsvermögen</SoftSkill> und Ihrer <SoftSkill>Fähigkeit, Menschen zu begeistern</SoftSkill> und zu <SoftSkill>motivieren</SoftSkill>.","['sicheren Auftreten', 'gesundem Durchsetzungsvermögen', 'Fähigkeit, Menschen zu begeistern', 'motivieren']","['sicheren Auftreten', 'gesundem Durchsetzungsvermögen', 'Fähigkeit, Menschen zu begeistern', 'Fähigkeit, Menschen zu motivieren']","['sicheren Auftreten', 'gesundem Durchsetzungsvermögen', 'Fähigkeit, Menschen zu begeistern', 'motivieren']",4,4,75.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}}]]","[1.0, 1.0, 1.0, 0.10025884372280375]",0.84999999545,0.74999999625,0.84999999545,0.775064710930701,23,False,MWA
278,Ausserdem gehören <SoftSkill_C>richtiges Zeit-</SoftSkill_C> und <SoftSkill>Selbstma nagement</SoftSkill> sowie <SoftSkill>gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken</SoftSkill>. ->,Ausserdem gehören <SoftSkill>richtiges Zeitmanagement</SoftSkill> und <SoftSkill>Selbstmanagement</SoftSkill> sowie <SoftSkill>gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken</SoftSkill>.,Ausserdem gehören <SoftSkill>richtiges Zeitmanagement</SoftSkill> und <SoftSkill>Selbstmanagement</SoftSkill> sowie <SoftSkill>gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken</SoftSkill>.,"['richtiges Zeit-', 'Selbstma nagement', 'gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken']","['richtiges Zeitmanagement', 'Selbstmanagement', 'gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken']","['richtiges Zeitmanagement', 'Selbstmanagement', 'gute Arbeitsorganisation in hektischen Situationen zu Ihren Stärken']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.6666666633333334,0.999999995,1.0,0,False,HOWA
279,Sie <SoftSkill>können sich in Teams einbringen</SoftSkill> und <SoftSkill_C>gemeinsame Entscheide mittragen</SoftSkill_C>. ->,Sie <SoftSkill>können sich in Teams einbringen</SoftSkill> und <SoftSkill>können gemeinsame Entscheide mittragen</SoftSkill>.,Sie <SoftSkill>können sich in Teams einbringen</SoftSkill> und <SoftSkill>können gemeinsame Entscheide mittragen</SoftSkill>.,"['können sich in Teams einbringen', 'gemeinsame Entscheide mittragen']","['können sich in Teams einbringen', 'können gemeinsame Entscheide mittragen']","['können sich in Teams einbringen', 'können gemeinsame Entscheide mittragen']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
280,Sie <SoftSkill>arbeiten gerne selbständig</SoftSkill> und <SoftSkill_C>effizient</SoftSkill_C>. ->,Sie <SoftSkill>arbeiten gerne selbständig</SoftSkill> und <SoftSkill>arbeiten gerne effizient</SoftSkill>.,Sie <SoftSkill>arbeiten gerne selbständig</SoftSkill> und <SoftSkill>arbeiten gerne effizient</SoftSkill>.,"['arbeiten gerne selbständig', 'effizient']","['arbeiten gerne selbständig', 'arbeiten gerne effizient']","['arbeiten gerne selbständig', 'arbeiten gerne effizient']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
