idx,input,expected_text,generated_text,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,Problem type
366,•  <SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill_C>unregelmässig zu Arbeiten</SoftSkill_C> ->,<SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill>Bereitschaft unregelmässig zu Arbeiten</SoftSkill>.,<SoftSkill>Bereitschaft früh aufzustehen</SoftSkill> und <SoftSkill>Bereitschaft unregelmässig zu Arbeiten</SoftSkill>.,Bereitschaft früh aufzustehen und Bereitschaft unregelmässig zu Arbeiten.,Bereitschaft früh aufzustehen und Bereitschaft unregelmässig zu Arbeiten.,0,OWA
367,•  <SoftSkill_C>Hohes Kommunikations-</SoftSkill_C> und <SoftSkill>Verhandlungsgeschick</SoftSkill> ->,<SoftSkill>Hohes Kommunikationsgeschick</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>,<SoftSkill>Hohes Kommunikationsgeschick</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>,Hohes Kommunikationsgeschick und Verhandlungsgeschick,Hohes Kommunikationsgeschick und Verhandlungsgeschick,0,HOWA
368," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill_C>Warenbewirtschaftung</SoftSkill_C> mit. ->"," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill>Freude an der Warenbewirtschaftung</SoftSkill> mit."," Du bringst <SoftSkill>Interesse an Lebensmitteln</SoftSkill>, <SoftSkill>gute Umgangsformen</SoftSkill> sowie <SoftSkill>Freude an der Beratung</SoftSkill> und <SoftSkill>Freude an der Warenbewirtschaftung</SoftSkill> mit."," Du bringst Interesse an Lebensmitteln, gute Umgangsformen sowie Freude an der Beratung und Freude an der Warenbewirtschaftung mit."," Du bringst Interesse an Lebensmitteln, gute Umgangsformen sowie Freude an der Beratung und Freude an der Warenbewirtschaftung mit.",0,MWA
369," Sie verfügen über ein <SoftSkill_C>hohes Qualitäts-</SoftSkill_C> und <SoftSkill>Verantwor- tungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken. ->"," Sie verfügen über ein <SoftSkill>hohes Qualitätsbewusstsein</SoftSkill> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken."," Sie verfügen über ein <SoftSkill>hohes Qualitätsbewusstsein</SoftSkill> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken."," Sie verfügen über ein hohes Qualitätsbewusstsein und Verantwortungsbewusstsein, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken."," Sie verfügen über ein hohes Qualitätsbewusstsein und Verantwortungsbewusstsein, verstehen gut Schweizerdeutsch und können sich fliessend mündlich in Deutsch ausdrücken.",0,HOWA
370,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill_C>Kommunikations-Technologie</SoftSkill_C> ->,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>Freude am Umgang mit Kommunikations-Technologie</SoftSkill>,<SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>Freude am Umgang mit Kommunikations-Technologie</SoftSkill>,Freude am Umgang mit Menschen und Freude am Umgang mit Kommunikations-Technologie,Freude am Umgang mit Menschen und Freude am Umgang mit Kommunikations-Technologie,0,MWA
371," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und zu <SoftSkill_C>verstehen</SoftSkill_C>. ->"," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und <SoftSkill>in der Lage, Pläne zu verstehen</SoftSkill>."," Mit Ihrem <SoftSkill>ausgeprägten räumlichen Vorstellungsvermögen</SoftSkill> sind Sie <SoftSkill>in der Lage, Pläne zu lesen</SoftSkill> und <SoftSkill>in der Lage, Pläne zu verstehen</SoftSkill>."," Mit Ihrem ausgeprägten räumlichen Vorstellungsvermögen sind Sie in der Lage, Pläne zu lesen und in der Lage, Pläne zu verstehen."," Mit Ihrem ausgeprägten räumlichen Vorstellungsvermögen sind Sie in der Lage, Pläne zu lesen und in der Lage, Pläne zu verstehen.",0,MWA
372,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill_C>Zuweisern</SoftSkill_C>. ->,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill>wertschätzender Umgang mit Zuweisern</SoftSkill>.,Ihre <SoftSkill>Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien</SoftSkill> zeichnet Sie ebenso aus wie Ihr <SoftSkill>wertschätzender Umgang mit Vernetzungspartnern</SoftSkill> und <SoftSkill>wertschätzender Umgang mit Zuweisern</SoftSkill>.,Ihre Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien zeichnet Sie ebenso aus wie Ihr wertschätzender Umgang mit Vernetzungspartnern und wertschätzender Umgang mit Zuweisern.,Ihre Freude an der Arbeit mit Kindern und Jugendlichen und ihren Familien zeichnet Sie ebenso aus wie Ihr wertschätzender Umgang mit Vernetzungspartnern und wertschätzender Umgang mit Zuweisern.,0,MWA
373," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill_C>an Teamarbeit</SoftSkill_C>, bestenfalls verfügen Sie über Unterrichtserfahrung. ->"," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill>Freunde an Teamarbeit</SoftSkill>, bestenfalls verfügen Sie über Unterrichtserfahrung."," Sie haben <SoftSkill>Freunde am Unterrichten</SoftSkill> und <SoftSkill>Freunde an Teamarbeit</SoftSkill>, bestenfalls verfügen Sie über Unterrichtserfahrung."," Sie haben Freunde am Unterrichten und Freunde an Teamarbeit, bestenfalls verfügen Sie über Unterrichtserfahrung."," Sie haben Freunde am Unterrichten und Freunde an Teamarbeit, bestenfalls verfügen Sie über Unterrichtserfahrung.",0,MWA
374," Sie sind <SoftSkill_C>dienstleistungs-</SoftSkill_C> sowie
<SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>. ->",Sie sind <SoftSkill>dienstleistungsorientiert</SoftSkill> sowie <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>.,Sie sind <SoftSkill>dienstleistungsorientiert</SoftSkill> sowie <SoftSkill>lösungsorientiert</SoftSkill> und <SoftSkill>schätzen den Kontakt zu Kunden</SoftSkill>.,Sie sind dienstleistungsorientiert sowie lösungsorientiert und schätzen den Kontakt zu Kunden.,Sie sind dienstleistungsorientiert sowie lösungsorientiert und schätzen den Kontakt zu Kunden.,0,HOWA
375," •  <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill_C>aktiv in die Führung der Abteilung einzubringen</SoftSkill_C> ->"," • <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill>aktiv in die Führung der Abteilung einzubringen</SoftSkill>"," • <SoftSkill>Freude an administrativen Aufgaben</SoftSkill>, um sich <SoftSkill>aktiv in die Führung der Abteilung einzubringen</SoftSkill>"," • Freude an administrativen Aufgaben, um sich aktiv in die Führung der Abteilung einzubringen"," • Freude an administrativen Aufgaben, um sich aktiv in die Führung der Abteilung einzubringen",0,NONE
376,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill_C>speditiv</SoftSkill_C> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>. ->,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill>speditiv arbeiten</SoftSkill> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>.,Sie können sich <SoftSkill>gut organisieren</SoftSkill> sowie <SoftSkill>speditiv arbeiten</SoftSkill> und <SoftSkill>gewissenhaft arbeiten</SoftSkill>.,Sie können sich gut organisieren sowie speditiv arbeiten und gewissenhaft arbeiten.,Sie können sich gut organisieren sowie speditiv arbeiten und gewissenhaft arbeiten.,0,OWA
377," Sie sind sich <SoftSkill_C>gewohnt</SoftSkill_C>, <SoftSkill_C>sorgfältig</SoftSkill_C> und <SoftSkill>absolut zuverlässig zu arbeiten</SoftSkill>. ->"," Sie sind sich <SoftSkill>gewohnt</SoftSkill>, <SoftSkill>sorgfältig zu arbeiten</SoftSkill>und <SoftSkill>absolut zuverlässig zu arbeiten</SoftSkill>."," Sie sind sich <SoftSkill>gewohnt, sorgfältig und absolut zuverlässig zu arbeiten</SoftSkill>."," Sie sind sich gewohnt, sorgfältig und absolut zuverlässig zu arbeiten."," Sie sind sich gewohnt, sorgfältig zu arbeitenund absolut zuverlässig zu arbeiten.",11,MDC
378," Unser
Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill>einsatzfreudige Art</SoftSkill>. ->"," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill>offene Art</SoftSkill>, <SoftSkill>einsatzfreudige Art</SoftSkill>."," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre <SoftSkill>offene Art</SoftSkill>, <SoftSkill>einsatzfreudige Art</SoftSkill>."," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre offene Art, einsatzfreudige Art."," Unser Kundenservicecenter, ein motiviertes, hilfsbereites und leistungsorientiertes Team, freut sich auf Sie und Ihre offene Art, einsatzfreudige Art.",0,OWA
379,<SoftSkill_C>Ganzheitliche Denk-</SoftSkill_C> und <SoftSkill>Handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill> ->,<SoftSkill>Ganzheitliche Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill>,<SoftSkill>Ganzheitliche Denkweise</SoftSkill> und <SoftSkill>handlungsweise</SoftSkill> mit <SoftSkill>ausgeprägter Prozessorientierung</SoftSkill>,Ganzheitliche Denkweise und handlungsweise mit ausgeprägter Prozessorientierung,Ganzheitliche Denkweise und handlungsweise mit ausgeprägter Prozessorientierung,0,HOWA
380,Des Weiteren beweisen Sie <SoftSkill_C>Fertigkeit</SoftSkill_C> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>. ->,Des Weiteren beweisen Sie <SoftSkill>Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>.,Des Weiteren beweisen Sie <SoftSkill>Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill> und <SoftSkill>Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen</SoftSkill>.,Des Weiteren beweisen Sie Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen und Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen.,Des Weiteren beweisen Sie Fertigkeit in Verhandlungen mit verschiedenen Anspruchsgruppen und Diplomatie in Verhandlungen mit verschiedenen Anspruchsgruppen.,0,MWA
381," Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill_C>initiative</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>. ->","  Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>.","  Sie verfügen über ein <SoftSkill>hohes Mass an Sozialkompetenz</SoftSkill> und sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>.","  Sie verfügen über ein hohes Mass an Sozialkompetenz und sind eine initiative Persönlichkeit, teamfähige Persönlichkeit und belastbare Persönlichkeit.","  Sie verfügen über ein hohes Mass an Sozialkompetenz und sind eine initiative Persönlichkeit, teamfähige Persönlichkeit und belastbare Persönlichkeit.",0,MC
382," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill_C>Gäste-</SoftSkill_C> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill> ->"," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill>Gästeorientiertes Arbeiten</SoftSkill> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill>"," <SoftSkill>Freude am Genuss und an Menschen</SoftSkill>
<SoftSkill>Herzlich</SoftSkill>, <SoftSkill>gewinnend</SoftSkill> und <SoftSkill>empathisch</SoftSkill>
<SoftSkill>Gästeorientiertes Arbeiten</SoftSkill> und <SoftSkill>teamorientiertes Arbeiten</SoftSkill>
<SoftSkill>Belastbarkeit in hektischen Situationen</SoftSkill>
<SoftSkill>Ausgeprägtes Hygienebewusstsein</SoftSkill> und <SoftSkill>Ordnungssinn</SoftSkill>"," Freude am Genuss und an Menschen Herzlich, gewinnend und empathisch Gästeorientiertes Arbeiten und teamorientiertes Arbeiten Belastbarkeit in hektischen Situationen Ausgeprägtes Hygienebewusstsein und Ordnungssinn"," Freude am Genuss und an Menschen Herzlich, gewinnend und empathisch Gästeorientiertes Arbeiten und teamorientiertes Arbeiten Belastbarkeit in hektischen Situationen Ausgeprägtes Hygienebewusstsein und Ordnungssinn",0,HOWA
383," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill_C>erfolgsorientierte</SoftSkill_C> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>. ->"," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill>erfolgsorientierte Arbeitsweise</SoftSkill> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>."," Mit <SoftSkill>unternehmerischem Weitblick</SoftSkill> pflegen Sie eine <SoftSkill>erfolgsorientierte Arbeitsweise</SoftSkill> und <SoftSkill>pro-aktive Arbeitsweise</SoftSkill> und sind <SoftSkill>pflichtbewusst</SoftSkill>, <SoftSkill>selbstständig</SoftSkill> und <SoftSkill>verantwortungsvoll</SoftSkill>."," Mit unternehmerischem Weitblick pflegen Sie eine erfolgsorientierte Arbeitsweise und pro-aktive Arbeitsweise und sind pflichtbewusst, selbstständig und verantwortungsvoll."," Mit unternehmerischem Weitblick pflegen Sie eine erfolgsorientierte Arbeitsweise und pro-aktive Arbeitsweise und sind pflichtbewusst, selbstständig und verantwortungsvoll.",0,OWA
384," Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill_C>Eigeninititiative</SoftSkill_C>, <SoftSkill_C>manuelles</SoftSkill_C> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit. ->","  Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill>Eigeninititiative</SoftSkill>, <SoftSkill>manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.","  Sie zeigen <SoftSkill>verantwortungsbewusstes Handeln</SoftSkill>, <SoftSkill>Eigeninititiative</SoftSkill>, <SoftSkill>manuelles Geschick</SoftSkill> und <SoftSkill>technisches Geschick</SoftSkill> und bringen eine <SoftSkill>hohe Lernmotivation</SoftSkill> und ein <SoftSkill>starkes Engagement für den 2-Jährigen Studiengang</SoftSkill> mit.","  Sie zeigen verantwortungsbewusstes Handeln, Eigeninititiative, manuelles Geschick und technisches Geschick und bringen eine hohe Lernmotivation und ein starkes Engagement für den 2-Jährigen Studiengang mit.","  Sie zeigen verantwortungsbewusstes Handeln, Eigeninititiative, manuelles Geschick und technisches Geschick und bringen eine hohe Lernmotivation und ein starkes Engagement für den 2-Jährigen Studiengang mit.",0,MC
385,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill_C>kompetent</SoftSkill_C>. ->,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill>berätst diese kompetent</SoftSkill>.,Du <SoftSkill>gehst gerne auf die Wünsche unserer Kunden ein</SoftSkill> und <SoftSkill>berätst diese geduldig</SoftSkill> und <SoftSkill>berätst diese kompetent</SoftSkill>.,Du gehst gerne auf die Wünsche unserer Kunden ein und berätst diese geduldig und berätst diese kompetent.,Du gehst gerne auf die Wünsche unserer Kunden ein und berätst diese geduldig und berätst diese kompetent.,0,MWA
386," •  <SoftSkill_C>Sicheres</SoftSkill_C> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> ->"," • <SoftSkill>Sicheres Auftreten</SoftSkill> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>"," • <SoftSkill>Sicheres Auftreten</SoftSkill> und <SoftSkill>souveränes Auftreten</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>"," • Sicheres Auftreten und souveränes Auftreten, selbständige Arbeitsweise und zuverlässige Arbeitsweise"," • Sicheres Auftreten und souveränes Auftreten, selbständige Arbeitsweise und zuverlässige Arbeitsweise",0,MDC
387," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill_C>analytische</SoftSkill_C> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>. ->"," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>."," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine <SoftSkill>analytische Denkweise</SoftSkill> und <SoftSkill>konzeptionelle Denkweise</SoftSkill> sowie über <SoftSkill>sehr gute kommunikative Fähigkeiten</SoftSkill>."," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine analytische Denkweise und konzeptionelle Denkweise sowie über sehr gute kommunikative Fähigkeiten."," Zudem besitzen Sie Erfahrung in der Führung von interdisziplinären Projektteams, verfügen über eine analytische Denkweise und konzeptionelle Denkweise sowie über sehr gute kommunikative Fähigkeiten.",0,MC
