,Unnamed: 0,input,output
1339,3064,"Für diese vielseitige Funktion suchen wir eine <SoftSkill_C>zuverlässige</SoftSkill_C>, <SoftSkill_C>selbstständige</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>, welche über eine abgeschlossene Informatikerlehre oder eine gleichwertige Ausbildung (z.B. SIZ o.ä.) verfügt.","Für diese vielseitige Funktion suchen wir eine <SoftSkill_C>zuverlässige</SoftSkill_C>, <SoftSkill_C>selbstständige</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>, welche über eine abgeschlossene Informatikerlehre oder eine gleichwertige Ausbildung (z.B. SIZ o.ä.) verfügt."
2744,6208,Sie sind eine <SoftSkill_C>fachkompetente</SoftSkill_C> und <SoftSkill>einsatzfreudige Persönlichkeit</SoftSkill> mit einem Fähigkeitsausweis als Fachfrau/-mann Gesundheit.,Sie sind eine <SoftSkill_C>fachkompetente</SoftSkill_C> und <SoftSkill>einsatzfreudige Persönlichkeit</SoftSkill> mit einem Fähigkeitsausweis als Fachfrau/-mann Gesundheit.
7739,17592,"Sollten Sie sich ausserdem durch eine <SoftSkill_C>zielorientierte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> auszeichnen, dann freuen wir uns auf Ihre Bewerbung.","Sollten Sie sich ausserdem durch eine <SoftSkill_C>zielorientierte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> auszeichnen, dann freuen wir uns auf Ihre Bewerbung."
19283,47034,"Sie haben <SoftSkill>Freude am Umgang mit Menschen</SoftSkill>, <SoftSkill>arbeiten gerne im Team</SoftSkill> und sind eine <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>kommunikative Persönlichkeit</SoftSkill>.","Sie haben <SoftSkill>Freude am Umgang mit Menschen</SoftSkill>, <SoftSkill>arbeiten gerne im Team</SoftSkill> und sind eine <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>kommunikative Persönlichkeit</SoftSkill>."
7231,16394,"Sie zeichnen sich durch eine <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> aus.","Sie zeichnen sich durch eine <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> aus."
18726,45570,"Fähigkeitszeugnis oder Modebranchenkenntnisse
	<SoftSkill>Verkäuferisches Flair</SoftSkill>
	Einwandfreie Deutschkenntnisse
	<SoftSkill>Zuverlässigkeit</SoftSkill> und <SoftSkill>Pflichtbewusstsein</SoftSkill>
	<SoftSkill_C>Ehrlicher</SoftSkill_C> und <SoftSkill>respektvoller Umgang mit Mitarbeitenden und Vorgesetzten</SoftSkill>
	<SoftSkill>Flexibilität bezüglich wechselnden Arbeitszeiten</SoftSkill> 

","Fähigkeitszeugnis oder Modebranchenkenntnisse
	<SoftSkill>Verkäuferisches Flair</SoftSkill>
	Einwandfreie Deutschkenntnisse
	<SoftSkill>Zuverlässigkeit</SoftSkill> und <SoftSkill>Pflichtbewusstsein</SoftSkill>
	<SoftSkill_C>Ehrlicher</SoftSkill_C> und <SoftSkill>respektvoller Umgang mit Mitarbeitenden und Vorgesetzten</SoftSkill>
	<SoftSkill>Flexibilität bezüglich wechselnden Arbeitszeiten</SoftSkill> 

"
26837,68342,"Du bist eine <SoftSkill_C>leistungsstarke</SoftSkill_C>, <SoftSkill_C>ausdauernde</SoftSkill_C> und <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und hast Erfahrungen im Umfeld der Planung von chemischen und pharmazeutischen Anlagen in der Pharmaindustrie.","Du bist eine <SoftSkill_C>leistungsstarke</SoftSkill_C>, <SoftSkill_C>ausdauernde</SoftSkill_C> und <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und hast Erfahrungen im Umfeld der Planung von chemischen und pharmazeutischen Anlagen in der Pharmaindustrie."
15488,36768,"Wir bauen unser Team im Bereich Messtechnik aus und suchen deshalb eine <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>aufgeschlossene</SoftSkill_C> und <SoftSkill>kommunikative Persönlichkeit</SoftSkill> als

","Wir bauen unser Team im Bereich Messtechnik aus und suchen deshalb eine <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>aufgeschlossene</SoftSkill_C> und <SoftSkill>kommunikative Persönlichkeit</SoftSkill> als

"
8763,19999,"
Im Zuge des weiteren Auf- und Ausbaus sind wir beauftragt eine <SoftSkill_C>erfahrene</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>sprachlich versierte Persönlichkeit</SoftSkill> zu rekrutieren.","
Im Zuge des weiteren Auf- und Ausbaus sind wir beauftragt eine <SoftSkill_C>erfahrene</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>sprachlich versierte Persönlichkeit</SoftSkill> zu rekrutieren."
24373,60957,"Sind Sie eine <SoftSkill_C>in dieser Region gut verankerte</SoftSkill_C>, <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>unternehmerisch denkende Person</SoftSkill>, die <SoftSkill>Freude am Umgang mit Menschen hat</SoftSkill>?","Sind Sie eine <SoftSkill_C>in dieser Region gut verankerte</SoftSkill_C>, <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>unternehmerisch denkende Person</SoftSkill>, die <SoftSkill>Freude am Umgang mit Menschen hat</SoftSkill>?"
25170,63260,Sie <SoftSkill>arbeiten zielorientiert</SoftSkill> und <SoftSkill_C>wirtschaftlich</SoftSkill_C> und suchen nach einer neuen Herausforderung in einem motivierten Team?,Sie <SoftSkill>arbeiten zielorientiert</SoftSkill> und <SoftSkill_C>wirtschaftlich</SoftSkill_C> und suchen nach einer neuen Herausforderung in einem motivierten Team?
13852,32489,"Erfahrung im Fräsen auf Fanuc
	Sie sind <SoftSkill>teamfähig</SoftSkill>, <SoftSkill>kommunikationsstark</SoftSkill> und <SoftSkill>flexibel</SoftSkill>
	Sie <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>
	Gute mündliche und schriftliche Deutschkenntnisse

","Erfahrung im Fräsen auf Fanuc
	Sie sind <SoftSkill>teamfähig</SoftSkill>, <SoftSkill>kommunikationsstark</SoftSkill> und <SoftSkill>flexibel</SoftSkill>
	Sie <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>
	Gute mündliche und schriftliche Deutschkenntnisse

"
10019,23010,"Zudem wünschen wir uns eine <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>aufgeschlossene Persönlichkeit</SoftSkill>, welche <SoftSkill>mit viel Freude</SoftSkill> unsere Schüler und Schülerinnen im Schulalltag begleitet.","Zudem wünschen wir uns eine <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>aufgeschlossene Persönlichkeit</SoftSkill>, welche <SoftSkill>mit viel Freude</SoftSkill> unsere Schüler und Schülerinnen im Schulalltag begleitet."
19036,46415,"Als <SoftSkill>Teamplayer</SoftSkill> mit <SoftSkill>Drive</SoftSkill> sind sie <SoftSkill>kommunikativ</SoftSkill> und können <SoftSkill_C>selbständig</SoftSkill_C>, <SoftSkill_C>zielorientiert</SoftSkill_C> und <SoftSkill>hochwertig arbeiten</SoftSkill>.","Als <SoftSkill>Teamplayer</SoftSkill> mit <SoftSkill>Drive</SoftSkill> sind sie <SoftSkill>kommunikativ</SoftSkill> und können <SoftSkill_C>selbständig</SoftSkill_C>, <SoftSkill_C>zielorientiert</SoftSkill_C> und <SoftSkill>hochwertig arbeiten</SoftSkill>."
980,2227,Fachfrau/-mann für Betriebsunterhalt ist ein vielseitiger und körperlich anspruchsvoller Beruf für <SoftSkill_C>ordnungsliebende</SoftSkill_C> und <SoftSkill>zuverlässige Leute</SoftSkill>.,Fachfrau/-mann für Betriebsunterhalt ist ein vielseitiger und körperlich anspruchsvoller Beruf für <SoftSkill_C>ordnungsliebende</SoftSkill_C> und <SoftSkill>zuverlässige Leute</SoftSkill>.
25971,65681,"Die <SoftSkill_C>eigenverantwortliche</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>exakte Arbeitsweise</SoftSkill> liegt Ihnen ebenso wie die <SoftSkill>Zusammenarbeit im Team</SoftSkill>.","Die <SoftSkill_C>eigenverantwortliche</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>exakte Arbeitsweise</SoftSkill> liegt Ihnen ebenso wie die <SoftSkill>Zusammenarbeit im Team</SoftSkill>."
5160,11749,"Zu Ihren Pluspunkten zählen <SoftSkill>Selbständigkeit</SoftSkill>, <SoftSkill>vernetztes Denken</SoftSkill>, Sie sind <SoftSkill_C>leistungs-</SoftSkill_C> und <SoftSkill>kundenorientiert</SoftSkill> und <SoftSkill>neue Technologien gehören zu Ihrer Leidenschaft</SoftSkill>.","Zu Ihren Pluspunkten zählen <SoftSkill>Selbständigkeit</SoftSkill>, <SoftSkill>vernetztes Denken</SoftSkill>, Sie sind <SoftSkill_C>leistungs-</SoftSkill_C> und <SoftSkill>kundenorientiert</SoftSkill> und <SoftSkill>neue Technologien gehören zu Ihrer Leidenschaft</SoftSkill>."
536,1253,"Sie sind eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill> mit abgeschlossener Ausbildung als Arztsekretärin oder Praxisassistentin und haben fundierte Kenntnisse in der radiologischen Terminologie.","Sie sind eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill> mit abgeschlossener Ausbildung als Arztsekretärin oder Praxisassistentin und haben fundierte Kenntnisse in der radiologischen Terminologie."
3703,8396,"Sie zeichnen sich durch <SoftSkill_C>zuverlässiges</SoftSkill_C>, <SoftSkill_C>korrektes</SoftSkill_C> und <SoftSkill>speditives Arbeiten</SoftSkill> aus, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und <SoftSkill>können auch in hektischen Zeiten die nötige Ruhe bewahren</SoftSkill>.","Sie zeichnen sich durch <SoftSkill_C>zuverlässiges</SoftSkill_C>, <SoftSkill_C>korrektes</SoftSkill_C> und <SoftSkill>speditives Arbeiten</SoftSkill> aus, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und <SoftSkill>können auch in hektischen Zeiten die nötige Ruhe bewahren</SoftSkill>."
12148,28176,"Durch Ihre <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>offene Art</SoftSkill> sind Sie ein wichtiges Teammitglied.","Durch Ihre <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>offene Art</SoftSkill> sind Sie ein wichtiges Teammitglied."
12549,29155,"Sie sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, die <SoftSkill>gerne Neues aufbaut</SoftSkill> und <SoftSkill_C>gestaltet</SoftSkill_C>.","Sie sind eine <SoftSkill>initiative Persönlichkeit</SoftSkill>, die <SoftSkill>gerne Neues aufbaut</SoftSkill> und <SoftSkill_C>gestaltet</SoftSkill_C>."
6802,15353,"Anlagen- und Apparatebauer
Profil/Anforderungen:
abgeschlossene Real- oder Sekundarschule
Lehrzeit: 4 Jahre
<SoftSkill>Freude an Metall</SoftSkill> sowie am <SoftSkill_C>Umgang mit Bearbeitungsmaschinen</SoftSkill_C>
<SoftSkill>gutes räumliches Vorstellungsvermögen</SoftSkill>

","Anlagen- und Apparatebauer
Profil/Anforderungen:
abgeschlossene Real- oder Sekundarschule
Lehrzeit: 4 Jahre
<SoftSkill>Freude an Metall</SoftSkill> sowie am <SoftSkill_C>Umgang mit Bearbeitungsmaschinen</SoftSkill_C>
<SoftSkill>gutes räumliches Vorstellungsvermögen</SoftSkill>

"
2540,5810,"Infolge Pensionierung des jetzigen Stelleninhabers suchen wir eine <SoftSkill_C>qualifizierte</SoftSkill_C> und <SoftSkill>engagierte Persönlichkeit</SoftSkill> als

","Infolge Pensionierung des jetzigen Stelleninhabers suchen wir eine <SoftSkill_C>qualifizierte</SoftSkill_C> und <SoftSkill>engagierte Persönlichkeit</SoftSkill> als

"
25814,65192,Sie <SoftSkill_C>kommunizieren</SoftSkill_C> und <SoftSkill>korrespondieren stilsicher in Deutsch</SoftSkill> und bringen sehr gute mündliche Französischkenntnisse mit.,Sie <SoftSkill_C>kommunizieren</SoftSkill_C> und <SoftSkill>korrespondieren stilsicher in Deutsch</SoftSkill> und bringen sehr gute mündliche Französischkenntnisse mit.
21462,52723,"Abgeschlossene Ausbildung als MTRA HF
	<SoftSkill_C>Selbstständige</SoftSkill_C>, <SoftSkill>exakte Arbeitsweise</SoftSkill>
	<SoftSkill>Hohe Sozialkompetenz im Umgang mit den Patientinnen und Patienten</SoftSkill>
	<SoftSkill_C>Ausgeprägtes Qualitäts-</SoftSkill_C> und <SoftSkill>Dienstleistungsbewusstsein</SoftSkill>

","Abgeschlossene Ausbildung als MTRA HF
	<SoftSkill_C>Selbstständige</SoftSkill_C>, <SoftSkill>exakte Arbeitsweise</SoftSkill>
	<SoftSkill>Hohe Sozialkompetenz im Umgang mit den Patientinnen und Patienten</SoftSkill>
	<SoftSkill_C>Ausgeprägtes Qualitäts-</SoftSkill_C> und <SoftSkill>Dienstleistungsbewusstsein</SoftSkill>

"
7937,18055,"Zudem sind Sie eine <SoftSkill_C>dynamische</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, die <SoftSkill>Freude an einer lebendigen, spannenden Aufgabe in einem herausfordernden Umfeld hat</SoftSkill>.","Zudem sind Sie eine <SoftSkill_C>dynamische</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, die <SoftSkill>Freude an einer lebendigen, spannenden Aufgabe in einem herausfordernden Umfeld hat</SoftSkill>."
25229,63423,Sie sind <SoftSkill>ausgesprochen teamorientiert</SoftSkill> und bringen ein <SoftSkill_C>hohes Mass an Kommunikations-</SoftSkill_C> und <SoftSkill>Durchsetzungsstärke</SoftSkill> mit.,Sie sind <SoftSkill>ausgesprochen teamorientiert</SoftSkill> und bringen ein <SoftSkill_C>hohes Mass an Kommunikations-</SoftSkill_C> und <SoftSkill>Durchsetzungsstärke</SoftSkill> mit.
5532,12496,"Du bist eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>neugierige Person</SoftSkill>, die gute Noten in der Sekundarschule hat.","Du bist eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>neugierige Person</SoftSkill>, die gute Noten in der Sekundarschule hat."
499,1163,"•  Die <SoftSkill>Fähigkeit, zu organisieren</SoftSkill>, <SoftSkill_C>planen</SoftSkill_C> und <SoftSkill_C>priorisieren</SoftSkill_C>, um das Geschäft zu maximieren

	","•  Die <SoftSkill>Fähigkeit, zu organisieren</SoftSkill>, <SoftSkill_C>planen</SoftSkill_C> und <SoftSkill_C>priorisieren</SoftSkill_C>, um das Geschäft zu maximieren

	"
2141,4875,<SoftSkill_C>Sicheres</SoftSkill_C> und <SoftSkill>selbstbewusstes Auftreten</SoftSkill> sowie gute Kenntnisse moderner Arbeitshilfsmittel (MS-Office und CAD) runden Ihr Profil ab.,<SoftSkill_C>Sicheres</SoftSkill_C> und <SoftSkill>selbstbewusstes Auftreten</SoftSkill> sowie gute Kenntnisse moderner Arbeitshilfsmittel (MS-Office und CAD) runden Ihr Profil ab.
12119,28115,"Unsere Bewohnerschaft legt Wert auf <SoftSkill>gepflegte Umgangsformen</SoftSkill> und einen <SoftSkill_C>freundlichen</SoftSkill_C>, <SoftSkill>verständnisvollen Kontakt</SoftSkill>.","Unsere Bewohnerschaft legt Wert auf <SoftSkill>gepflegte Umgangsformen</SoftSkill> und einen <SoftSkill_C>freundlichen</SoftSkill_C>, <SoftSkill>verständnisvollen Kontakt</SoftSkill>."
17476,42171,"Zur Ergänzung unseres Qualitätsmanagement-Teams suchen wir eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>teamorientierte Persönlichkeit</SoftSkill> als

","Zur Ergänzung unseres Qualitätsmanagement-Teams suchen wir eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>teamorientierte Persönlichkeit</SoftSkill> als

"
3474,7876,"Für unseren Geschäftsbereich Entwässerung suchen wir eine <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>zuverlässige Persönlichkeit</SoftSkill> als

","Für unseren Geschäftsbereich Entwässerung suchen wir eine <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>zuverlässige Persönlichkeit</SoftSkill> als

"
9539,21835,"•  ƒ
<SoftSkill_C>Interesse</SoftSkill_C> und <SoftSkill>Bereitschaft Zusammenhänge im Lohnsystem in der Tiefe zu verstehen</SoftSkill>

	","•  ƒ
<SoftSkill_C>Interesse</SoftSkill_C> und <SoftSkill>Bereitschaft Zusammenhänge im Lohnsystem in der Tiefe zu verstehen</SoftSkill>

	"
18150,44097,Eine <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>selbstständige Persönlichkeit</SoftSkill> mit kaufmännischer Ausbildung und 1-2 Jahren praktischer Erfahrung im Kreditorenbereich in der Industrie- und/oder Logistikbranche.,Eine <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>selbstständige Persönlichkeit</SoftSkill> mit kaufmännischer Ausbildung und 1-2 Jahren praktischer Erfahrung im Kreditorenbereich in der Industrie- und/oder Logistikbranche.
14244,33513,"Ihr <SoftSkill_C>dienstleistungs-</SoftSkill_C> und <SoftSkill>teamorientierter Umgang</SoftSkill>, Ihre <SoftSkill_C>aufrichtige</SoftSkill_C>, <SoftSkill_C>geradlinige</SoftSkill_C> und <SoftSkill>konsequente Art</SoftSkill> machen Sie zu einer kompetenten Ansprechperson für unsere Mitarbeitenden und Vorgesetzten.","Ihr <SoftSkill_C>dienstleistungs-</SoftSkill_C> und <SoftSkill>teamorientierter Umgang</SoftSkill>, Ihre <SoftSkill_C>aufrichtige</SoftSkill_C>, <SoftSkill_C>geradlinige</SoftSkill_C> und <SoftSkill>konsequente Art</SoftSkill> machen Sie zu einer kompetenten Ansprechperson für unsere Mitarbeitenden und Vorgesetzten."
9995,22951,"Wir wünschen uns eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill> mit <SoftSkill_C>gutem Organisations-</SoftSkill_C> und <SoftSkill>Koordinationstalent</SoftSkill>.","Wir wünschen uns eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill> mit <SoftSkill_C>gutem Organisations-</SoftSkill_C> und <SoftSkill>Koordinationstalent</SoftSkill>."
11791,27315,Zur Ergänzung des Konsiliarteams in Allschwil suchen wir eine <SoftSkill_C>kompetente</SoftSkill_C> und <SoftSkill>initiative Persönlichkeit</SoftSkill> als Facharzt/ärztin Hämatologie FMH und FAMH 80 - 100%.,Zur Ergänzung des Konsiliarteams in Allschwil suchen wir eine <SoftSkill_C>kompetente</SoftSkill_C> und <SoftSkill>initiative Persönlichkeit</SoftSkill> als Facharzt/ärztin Hämatologie FMH und FAMH 80 - 100%.
7712,17551,"
Für den Bereich  Pflege &  Betreuung suchen wir per sofort oder
nach Vereinbarung eine <SoftSkill_C>fachkompetente</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und
<SoftSkill>engagierte Persönlichkeit</SoftSkill> als

","
Für den Bereich  Pflege &  Betreuung suchen wir per sofort oder
nach Vereinbarung eine <SoftSkill_C>fachkompetente</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und
<SoftSkill>engagierte Persönlichkeit</SoftSkill> als

"
12160,28216,"Dein Profil
Sekundarschule A oder B (gute Noten in Mathematik und Geometrie)
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Interesse an technischen Zusammenhängen</SoftSkill> und <SoftSkill_C>Elektronik</SoftSkill_C>

","Dein Profil
Sekundarschule A oder B (gute Noten in Mathematik und Geometrie)
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Interesse an technischen Zusammenhängen</SoftSkill> und <SoftSkill_C>Elektronik</SoftSkill_C>

"
22759,56441,"Eine <SoftSkill_C>selbstständige</SoftSkill_C>, junge (oder jung gebliebene), <SoftSkill>begeisterungsfähige Person</SoftSkill> findet bei uns eine interessante und abwechslungsreiche Stelle.","Eine <SoftSkill_C>selbstständige</SoftSkill_C>, junge (oder jung gebliebene), <SoftSkill>begeisterungsfähige Person</SoftSkill> findet bei uns eine interessante und abwechslungsreiche Stelle."
14503,34173,Sie <SoftSkill>arbeiten gerne im Team</SoftSkill> und zählen <SoftSkill>Organisationstalent</SoftSkill> sowie <SoftSkill_C>selbstständiges</SoftSkill_C> und <SoftSkill>effizientes Arbeiten</SoftSkill> zu Ihren Stärken.,Sie <SoftSkill>arbeiten gerne im Team</SoftSkill> und zählen <SoftSkill>Organisationstalent</SoftSkill> sowie <SoftSkill_C>selbstständiges</SoftSkill_C> und <SoftSkill>effizientes Arbeiten</SoftSkill> zu Ihren Stärken.
21612,53147,"Im Rahmen des weiteren Ausbaus suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>dynamische Persönlichkeit</SoftSkill> als:
BioTech - Subject Matter Expert (w/m)
Schweiz - Basel
Ihre Aufgaben:

","Im Rahmen des weiteren Ausbaus suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>dynamische Persönlichkeit</SoftSkill> als:
BioTech - Subject Matter Expert (w/m)
Schweiz - Basel
Ihre Aufgaben:

"
19062,46498,"Erfahrungen im Anlagebereich (z.B. als Basiskundenberater/in)
	Abgeschlossene betriebswirtschaftliche Weiterbildung wie z.B. HFBF, HFW von Vorteil
	<SoftSkill_C>Unternehmerisches</SoftSkill_C>, <SoftSkill_C>vernetztes</SoftSkill_C> und <SoftSkill>zielorientiertes Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>, <SoftSkill>verantwortungsvolle Entscheidungsfähigkeit</SoftSkill>

","Erfahrungen im Anlagebereich (z.B. als Basiskundenberater/in)
	Abgeschlossene betriebswirtschaftliche Weiterbildung wie z.B. HFBF, HFW von Vorteil
	<SoftSkill_C>Unternehmerisches</SoftSkill_C>, <SoftSkill_C>vernetztes</SoftSkill_C> und <SoftSkill>zielorientiertes Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>, <SoftSkill>verantwortungsvolle Entscheidungsfähigkeit</SoftSkill>

"
