sample-id,context,input,output,invalid,comments,valids
sjmm-32012190051463__3413-3446,Verkauf . Deshalb ist eine intensive Schulungs- und Einarbeitungsphase ebenso selbstverständlich wie ein,Schulungs- und Einarbeitungsphase,Schulungs- und Einarbeitungsphase,FALSE,,
sjmm-72017113040568__1406-1429,wir die Vereinbarkeit von Berufs- und Privatleben . Logo Stadt BernSie profitieren von,Berufs- und Privatleben,Berufs- und Privatleben,FALSE,,
sjmm-11980131050023__129-160,"eventuell Holzbranche . Für Maschinen- und Gebäudeunterhalt , Reparaturen und Montage von",Maschinen- und Gebäudeunterhalt,Maschinen- und Gebäudeunterhalt,FALSE,,
sjmm-22021104732353__778-813,"Personaldossiers an . Du übernimmst Assistenz- und Sekretariatsarbeiten , führst Terminkalender , verfasst",Assistenz- und Sekretariatsarbeiten,Assistenz- und Sekretariatsarbeiten,FALSE,,
sjmm-22010107140065__921-952,gehören : * Koordination der Risiko- und Kontrollassessments * Koordination des,Risiko- und Kontrollassessments,Risiko- und Kontrollassessments,FALSE,,
sjmm-72019104990241__1634-1669,unter Einhaltung der Qualitäts- und Sicherheitsstandards ( ISO und cGMP ) Sie unterstützen,Qualitäts- und Sicherheitsstandards,Qualitäts- und Sicherheitsstandards,FALSE,,
sjmm-72013100863984__1438-1458,Grosskundenbetreuung im Absatz- und Presales Bereich Sicherstellung des,Absatz- und Presales,Absatz- und Presales,FALSE,,
sjmm-72019100562766__654-679,einen Verantwortlichen für die Fach- und Beratungsstelle Radikalisierung & Extremismus ( m / w,Fach- und Beratungsstelle,Fach- und Beratungsstelle,FALSE,,
sjmm-32012190150212__113-147,Rechtsanwältin im Bereich Bank- und Investmentaufsichtsrecht Berufsgruppe Consulting / Recht,Bank- und Investmentaufsichtsrecht,Bank- und Investmentaufsichtsrecht,FALSE,,
sjmm-22006101930014__758-790,und internen / externen Informations- und Schulungstagen Anforderungen : Abgeschlossene,Informations- und Schulungstagen,Informations- und Schulungstagen,FALSE,,
sjmm-72015111822215__722-752,Persönlichkeit mit einer hohen Kunden- und Kostenorientierung . Sie arbeiten gerne im Team und,Kunden- und Kostenorientierung,Kunden- und Kostenorientierung,FALSE,,
sjmm-22021111730693__743-766,"behandeln sowie Neubepflanzung ? Forst- und Fällarbeiten ? Pflege von Rasen , Rabatten",Forst- und Fällarbeiten,Forst- und Fällarbeiten,FALSE,,
sjmm-12017131120024__2180-2215,"als auch mit Ihrer ausgeprägten Kooperations- und Konfliktfähigkeit . Joanna Ertug , Recruiting",Kooperations- und Konfliktfähigkeit,Kooperations- und Konfliktfähigkeit,FALSE,,
sjmm-72019115203464__782-812,"Kenntnis / Interesse an Mechanik , Steuerungs- und Elektrotechnik • Flexibel , selbständig , dynamisch",Steuerungs- und Elektrotechnik,Steuerungs- und Elektrotechnik,FALSE,,
sjmm-22005109980016__367-398,Klärung technischer Einzelheiten - Projekt- und Auftragsbegleitung Start nach Absprache,Projekt- und Auftragsbegleitung,Projekt- und Auftragsbegleitung,FALSE,,
sjmm-11960121050004__2-38,und Fabrikationsunternehmen der Metallbranche sucht initiativen,Handels- und Fabrikationsunternehmen,Handels- und Fabrikationsunternehmen,FALSE,,
sjmm-22010109440944__868-893,wir zu einem Interview mit einem Wissens- und Eignungstest ein . Wir gehören zu denjenigen,Wissens- und Eignungstest,Wissens- und Eignungstest,FALSE,,
sjmm-72014104570541__888-921,18 Jahre alt und besitzen eine gute Beobachtungs- und Auffassungsgabe . Im Weiteren setzen wir,Beobachtungs- und Auffassungsgabe,Beobachtungs- und Auffassungsgabe,FALSE,,
sjmm-72019104943582__760-783,Führen von diversen Anlagen Band- und Tischarbeiten Verpacken von Produkten,Band- und Tischarbeiten,Band- und Tischarbeiten,FALSE,,
sjmm-22009112701125__516-558,100 % ) • Selbständige Führung des Studiengang- und Weiterbildungsekretariats des Departements ( Studiengänge,Studiengang- und Weiterbildungsekretariats,Studiengang- und Weiterbildungsekretariats,FALSE,,
sjmm-22004110260005__858-889,"wollen Sie einsetzen , um eine hohe Pflege- und Ausbildungsqualität zu gewährleisten . Es erwartet Sie",Pflege- und Ausbildungsqualität,Pflege- und Ausbildungsqualität,FALSE,,
sjmm-72013113382087__553-586,und Abfüllanlagen Kontrolle der Produkte- und Verpackungsqualität Technische Unterstützung bei,Produkte- und Verpackungsqualität,Produkte- und Verpackungsqualität,FALSE,,
sjmm-32014190012719__620-651,"Eine Weiterbildung in Richtung Maschinen- und Anlagenunterhalt , Hydraulik , Pneumatik und SPS sind",Maschinen- und Anlagenunterhalt,Maschinen- und Anlagenunterhalt,FALSE,,
sjmm-32015190011815__1199-1233,Ihnen übertragenen Kundenstammes im Vorsorge- und Versicherungsbereich . Sie finden gemeinsam mit Ihrem,Vorsorge- und Versicherungsbereich,Vorsorge- und Versicherungsbereich,FALSE,,
sjmm-72015105053540__203-227,"Zeitschriften , Druckereien , diverse Radio- und Fernsehkanäle und über 80 Web- und",Radio- und Fernsehkanäle,Radio- und Fernsehkanäle,FALSE,,
sjmm-72018104913860__710-743,Auch mit unseren hausgemachten Back- und Konditoreispezialitäten können wir unsere Kundinnen und Kunden,Back- und Konditoreispezialitäten,Back- und Konditoreispezialitäten,FALSE,,
sjmm-72020105504163__908-930,"Angelegenheiten , insbesondere Arbeits- und Mietrecht , allg. Vertragsrecht",Arbeits- und Mietrecht,Arbeits- und Mietrecht,FALSE,,
sjmm-72020101013466__728-759,Betreuen von Einsprache- und Rekursverfahren • Juristische Abklärungen / Prüfungen,Einsprache- und Rekursverfahren,Einsprache- und Rekursverfahren,FALSE,,
sjmm-11988121110008__133-159,"von Fahrzeugen und Geräten , Telefon- und Funkbedienung sowie die Erledigung allgemeiner",Telefon- und Funkbedienung,Telefon- und Funkbedienung,FALSE,,
sjmm-32013190011901__104-130,in den Branchen Gebäude- und Infrastruktur im Raum Winterthur . Für die,Gebäude- und Infrastruktur,Gebäude- und Infrastruktur,FALSE,,
sjmm-72017104572335__820-845,"zuvorkommend und kompetent in Tarif- und Fahrplanfragen und bringen sie sicher , pünktlich und",Tarif- und Fahrplanfragen,Tarif- und Fahrplanfragen,FALSE,,
sjmm-32016190010005__2867-2908,"Organisationsfähigkeiten ; Hohe Kommunikations- und Verhandlungskompetenz , Durchsetzungsvermögen",Kommunikations- und Verhandlungskompetenz,Kommunikations- und Verhandlungskompetenz,FALSE,,
sjmm-22008112641344__1687-1714,Departement Sicherheit und Umwelt Melde- und Zivilstandswesen Sekretariat / Personaldienst,Melde- und Zivilstandswesen,Melde- und Zivilstandswesen,FALSE,,
sjmm-22009112701176__1939-1972,"bspw. Systeme für Lern- , Dokumenten- und Contentmanagement , Wikis , Blogs , Foren oder",Dokumenten- und Contentmanagement,Dokumenten- und Contentmanagement,FALSE,,
sjmm-11977151060006__152-183,von Unterhaltungs-Elektronik über Video- und Kommunikationsgeräte bis zu Rechnern und Registrierkassen,Video- und Kommunikationsgeräte,Video- und Kommunikationsgeräte,FALSE,,
sjmm-22009108701611__272-296,"Anbieter anspruchsvoller Techniken im Fassaden- und Fensterbau , Sonnen- und Wetterschutz sowie",Fassaden- und Fensterbau,Fassaden- und Fensterbau,FALSE,,
sjmm-32010190050122__409-429,"Netzwerkpflege zu Studien- , Berufs- und Laufbahn- beratungen in der Nordwestschweiz",Berufs- und Laufbahn,Berufs- und Laufbahn,FALSE,,
sjmm-72019100632773__686-721,Reparaturen von Heizungs- und Sanitärinstallationen - Reparaturen von Gasgeräten,Heizungs- und Sanitärinstallationen,Heizungs- und Sanitärinstallationen,FALSE,,
sjmm-72020105232722__576-607,sich in den Bereichen Antriebs- und Leistungselektrik sowie Steuerungstechnik und Automation,Antriebs- und Leistungselektrik,Antriebs- und Leistungselektrik,FALSE,,
sjmm-72016109803773__1368-1402,Team in vielfältigen Beratungs- und Forschungsprojekten - Möglichkeiten sich mit aktuellen,Beratungs- und Forschungsprojekten,Beratungs- und Forschungsprojekten,FALSE,,
sjmm-11989142010007__56-83,AG In unsere Abteilung Werkzeug- und Prototypenbau ist die Stellen eines,Werkzeug- und Prototypenbau,Werkzeug- und Prototypenbau,FALSE,,
sjmm-72012113420796__1198-1234,bei der Gestaltung und Umsetzung des Sourcing- und Rekrutierungsprozesses sowie Unterstützung bei der Sichtung,Sourcing- und Rekrutierungsprozesses,Sourcing- und Rekrutierungsprozesses,FALSE,,
sjmm-32008190020024__1063-1100,"Monats- , Quartals- , Halbjahres- , Jahresend- und Gebührenverarbeitungen . Sie pflegen die Konditionen und",Jahresend- und Gebührenverarbeitungen,Jahresend- und Gebührenverarbeitungen,FALSE,,
sjmm-72019117963142__234-264,Ausstrahlung und gleichzeitig Bildungs- und Forschungsstätte ersten Ranges . Med . Sekretärin,Bildungs- und Forschungsstätte,Bildungs- und Forschungsstätte,FALSE,,
sjmm-32018190010385__388-414,von Stahlbaukonstruktionen aus Träger- und Rohrhalbzeugen Selbständige Arbeitsweise nach,Träger- und Rohrhalbzeugen,Träger- und Rohrhalbzeugen,FALSE,,
sjmm-11979131070024__560-590,"unter anderen im Kunststoff- , Farben- und Lebensmittelsektor . Die Uebernahme dieser",Farben- und Lebensmittelsektor,Farben- und Lebensmittelsektor,FALSE,,
sjmm-72014105053639__1380-1415,Zudem erstellen und überprüfen Sie Projekt- und Investitionsrechnungen und arbeiten an der Erstellung von,Projekt- und Investitionsrechnungen,Projekt- und Investitionsrechnungen,FALSE,,
sjmm-11968131050006__74-103,tüchtige Serviertochter in Speise- und Konzertrestaurant . Sehr guter Verdienst . H. Steffen,Speise- und Konzertrestaurant,Speise- und Konzertrestaurant,FALSE,,
sjmm-72020127924850__916-952,regionalen Netzwerken ( Engagement in Wirtschafts- und Interessenverbänden usw. ) Betreuung von bestehenden,Wirtschafts- und Interessenverbänden,Wirtschafts- und Interessenverbänden,FALSE,,
sjmm-32014190021648__132-168,der High Tech Industrie mit Entwicklungs- und Produktionsstätten in den USA und Europa sowie einem,Entwicklungs- und Produktionsstätten,Entwicklungs- und Produktionsstätten,FALSE,,
sjmm-72016108142147__251-278,Lehr- und Praktikumsstellen Sonstige Lehr- und Praktikumsstellen Sie können bei uns Ausbildungen und,Lehr- und Praktikumsstellen,Lehr- und Praktikumsstellen,FALSE,,
sjmm-11973131120011__270-301,interessierten Berufsmann für Inventur- und Abklärtätigkeiten Neben Inventur- und Kontrollarbeiten,Inventur- und Abklärtätigkeiten,Inventur- und Abklärtätigkeiten,FALSE,,
sjmm-11962131070035__53-91,GALLAY S.A. in Genf sucht für ihre Entwicklungs- und Versuchslaboratorien der Haushaltungsapparate : Techniker,Entwicklungs- und Versuchslaboratorien,Entwicklungs- und Versuchslaboratorien,FALSE,,
sjmm-22006109370183__770-798,Marktanalysen • Entwicklung von Markt- und Produktstrategien • Aufbau und Pflege von Kontakten zu,Markt- und Produktstrategien,Markt- und Produktstrategien,FALSE,,
sjmm-22005109870006__266-301,Instandhaltung und Optimierung von Kälte- und Gefriertrocknungsanlagen in der pharmazeutischen Produktion in,Kälte- und Gefriertrocknungsanlagen,Kälte- und Gefriertrocknungsanlagen,FALSE,,
sjmm-11981141110006__35-74,Wir sind ein dynamisches Dienstleistungs- und Handelsunternehmen in der Heizungs- und Lüftungstechnik,Dienstleistungs- und Handelsunternehmen,Dienstleistungs- und Handelsunternehmen,FALSE,,
sjmm-32019190190735__827-855,Ihr Profil : Abgeschlossene KFZ Spengler- und Lackiererlehre Mehrjährige Berufserfahrung von,Spengler- und Lackiererlehre,Spengler- und Lackiererlehre,FALSE,,
sjmm-72018117754337__862-897,"des Umsatz- , Personalkosten- , Inventur- und Warenbestandesbudgets Einführung / Instruktion von",Inventur- und Warenbestandesbudgets,Inventur- und Warenbestandesbudgets,FALSE,,
sjmm-11988122030001__16-47,"GWB Gas- , Wasser- und Fernwärmeversorgung der Stadt Bern Wir suchen für die",Wasser- und Fernwärmeversorgung,Wasser- und Fernwärmeversorgung,FALSE,,
sjmm-22002109850001__636-669,"erstellen Checklisten , leiten Korrektur- und Vorbeugemassnahmen ein und helfen bei der Pflege des",Korrektur- und Vorbeugemassnahmen,Korrektur- und Vorbeugemassnahmen,FALSE,,
sjmm-72017100953085__1175-1214,sind wünschenswert Ausgeprägtes Dienstleistungs- und Serviceverständnis Lernfähige und zuverlässige,Dienstleistungs- und Serviceverständnis,Dienstleistungs- und Serviceverständnis,FALSE,,
sjmm-11958141180001__590-617,und flotte Umgangsformen im Besucher- und Telefondienst . Bereitschaft zu einer,Besucher- und Telefondienst,Besucher- und Telefondienst,FALSE,,
sjmm-72015104042213__437-465,zu finden . Zur Verstärkung unseres Verkaufs- und Beratungsteams suchen wir eine engagierte und,Verkaufs- und Beratungsteams,Verkaufs- und Beratungsteams,FALSE,,
sjmm-72017107923046__29-52,für eine Kunden- und Kreditkarte 10.27.2016 Reizt es Sie in einem,Kunden- und Kreditkarte,Kunden- und Kreditkarte,FALSE,,
sjmm-72017100311990__1302-1344,Durch Ihre überdurchschnittliche Koordinations- und Kommunikationsfähigkeit haben Sie den Durchblick und die,Koordinations- und Kommunikationsfähigkeit,Koordinations- und Kommunikationsfähigkeit,FALSE,,
sjmm-32015190192532__1873-1906,regen Kontakt mit diversen russischen Regierungs- und Aufsichtsbehörden . Darüber hinaus werden Sie,Regierungs- und Aufsichtsbehörden,Regierungs- und Aufsichtsbehörden,FALSE,,
sjmm-32007190010073__612-643,"SAP BW , SEM-BPS und SAP-BCS * Projekt- und Teilprojektleitung in SAP-Projekten * Betreuung und",Projekt- und Teilprojektleitung,Projekt- und Teilprojektleitung,FALSE,,
sjmm-32006190020028__1298-1330,Vermittlung von Stellensuchenden im Temporär- und Feststellenbereich ( kaufm . und technisches Personal,Temporär- und Feststellenbereich,Temporär- und Feststellenbereich,FALSE,,
sjmm-72016105181550__160-192,"ist der Business- & Industrie- , Bildungs- und Gesundheitsbereich . In der Schweiz ist die Compass Group",Bildungs- und Gesundheitsbereich,Bildungs- und Gesundheitsbereich,FALSE,,
sjmm-72019112614251__1854-1895,Kleinkindererzieher / in zwingend ( Fachhochschul- und Universitätsabschlüsse können für diese Stelle nicht,Fachhochschul- und Universitätsabschlüsse,Fachhochschul- und Universitätsabschlüsse,FALSE,,
sjmm-32010190050246__174-207,und Kunststoffen . Für unser Anwendungs- und Entwicklungslabor Textil und Kunststoff suchen wir,Anwendungs- und Entwicklungslabor,Anwendungs- und Entwicklungslabor,FALSE,,
sjmm-32010190050044__415-440,"bei steuerlichen Arbeiten ( Gewinn- und Kapitalsteuer juristische Personen , Mehrwertsteuer",Gewinn- und Kapitalsteuer,Gewinn- und Kapitalsteuer,FALSE,,
sjmm-72012112292080__876-905,Beheben von kleinen Fehler- und Störungsmeldungen an der vollautomatisierten Anlage Wir,Fehler- und Störungsmeldungen,Fehler- und Störungsmeldungen,FALSE,,
sjmm-72017112040281__630-662,"und Gewährleisten einer guten Aus- , Fort- und Weiterbildungsqualität in Zusammenarbeit mit der",Fort- und Weiterbildungsqualität,Fort- und Weiterbildungsqualität,FALSE,,
sjmm-32011190041468__239-269,Selbstständige Erstellung der Angebots- und Vorkalkulationen für Lenksysteme,Angebots- und Vorkalkulationen,Angebots- und Vorkalkulationen,FALSE,,
sjmm-22008106691465__2-34,und Reisekosmetikerin Einsatzgebiet : Deutsche und,Schulungs- und Reisekosmetikerin,Schulungs- und Reisekosmetikerin,FALSE,,
sjmm-32011190050827__1094-1124,Projekt RCS bei der SBB in Bern • Wartung- und Weiterentwicklung des aktuellen Releases,Wartung- und Weiterentwicklung,Wartung- und Weiterentwicklung,FALSE,,
sjmm-32015190012114__567-587,Industriebereich Störungsbehebung an Öl- und Gasheizungen Verkauf von Dienstleistungen und,Öl- und Gasheizungen,Öl- und Gasheizungen,FALSE,,
sjmm-32019190030983__1580-1603,Realisieren von Konzepten für Tuning- und Performance-Aufgaben sowie,Tuning- und Performance,Tuning- und Performance,FALSE,,
sjmm-22005109380008__843-876,"Aussen- und Innernrundschleifen , Spitzenlos- und Werkzeugschleifen steht eine gro0e Leistungsbreite und",Spitzenlos- und Werkzeugschleifen,Spitzenlos- und Werkzeugschleifen,FALSE,,
sjmm-32016190011257__846-876,"100 % ) , Ihre Unterstützung als Anlagen- und Maschinenbediener ( m / w ) Übernehmen Sie folgende",Anlagen- und Maschinenbediener,Anlagen- und Maschinenbediener,FALSE,,
sjmm-32020190200850__1168-1198,als Berufsbildner - Freude in der Lebens- und Sterbensbegleitung von älteren Menschen - Möglichkeit,Lebens- und Sterbensbegleitung,Lebens- und Sterbensbegleitung,FALSE,,
sjmm-72015104422161__500-533,sind Ihre Aufgaben : Umfassende Personal- und Saläradministration sowie Provisionsabrechnung für einen,Personal- und Saläradministration,Personal- und Saläradministration,FALSE,,
sjmm-72013111893603__420-450,"abrufen aus Rahmenbestellungen , Termin- und Mengenkoordination ) Sicherstellung einer allzeit",Termin- und Mengenkoordination,Termin- und Mengenkoordination,FALSE,,
sjmm-32021190030475__573-606,Durchführung von Abstimmungs- und Kontrollaufgaben Periodische Abschlüsse von Portfolios,Abstimmungs- und Kontrollaufgaben,Abstimmungs- und Kontrollaufgaben,FALSE,,
sjmm-11974131050039__403-432,Wir bieten nebst interessanten Gehalts- und Sozialleistungen ein angenehmes Arbeitsklima in kleinem,Gehalts- und Sozialleistungen,Gehalts- und Sozialleistungen,FALSE,,
sjmm-22021117931027__1985-2023,klare Linie und eine einwandfreie Kommunikations- und Auftrittskompetenz . Sie pflegen einen respektvollen,Kommunikations- und Auftrittskompetenz,Kommunikations- und Auftrittskompetenz,FALSE,,
sjmm-72019113291442__1691-1713,und fundierte Branchenkenntnisse im Credit- und Collection Bereich und konnten diese bereits in,Credit- und Collection,Credit- und Collection,FALSE,,
sjmm-72020104283900__2104-2136,Arbeitsweise zur Erfüllung des Überwachungs- und Sicherheitsauf- trags der Flughafenpolizei beitragen,Überwachungs- und Sicherheitsauf,Überwachungs- und Sicherheitsauf,FALSE,,
sjmm-32012190140631__642-669,für den Bau von Solarkraftwerken auf Industrie- und Nutzgebäuden . Sie erstellen selbständig Kosten,Industrie- und Nutzgebäuden,Industrie- und Nutzgebäuden,FALSE,,
sjmm-72019111540042__2381-2419,"Simone Reutener , Fachspezialistin Personal- und Organisationsentwicklung , Tel. 062 835 25 53 , erteilt gerne",Personal- und Organisationsentwicklung,Personal- und Organisationsentwicklung,FALSE,,
sjmm-72017124020385__1599-1628,"Organisatorisches Geschick , Kritik- und Konfliktfähigkeit , wie auch eine hohe Eigenmotivation",Kritik- und Konfliktfähigkeit,Kritik- und Konfliktfähigkeit,FALSE,,
